,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
171,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2023-07-16 21:30:01.000000,2023-05-08 06:33:29,274.0,,33.0,9.0,97.0,53.0,235.0,2022-12-18 18:49:02.248,0.10.3,23.0,16.0,25,True,realpython/pytest-mypy,11.0,pytest-mypy,conda-forge/pytest-mypy,['pytest'],4400.0,3890.0,https://pypi.org/project/pytest-mypy,283441.0,285410.0,https://anaconda.org/conda-forge/pytest-mypy,2023-06-16 19:18:02.883,94543.0,3.0,2022-12-18 18:49:02.248,510.0,,,,,,,,,,,,,,,,,
172,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2023-06-16 19:24:01.290000,2021-02-16 17:29:00,446.0,,52.0,10.0,171.0,23.0,200.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,25,False,wearepal/data-science-types,33.0,data-science-types,conda-forge/data-science-types,,1184.0,1133.0,https://pypi.org/project/data-science-types,70122.0,70416.0,https://anaconda.org/conda-forge/data-science-types,2023-06-16 19:24:01.290,11208.0,3.0,2021-02-16 16:45:03.000,51.0,,,,,,,,,,,,,,,,,
173,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2024-02-05 16:37:44.000000,2024-02-05 16:37:43,173.0,1.0,11.0,3.0,54.0,23.0,162.0,2022-12-20 09:31:01.407,0.3.6,20.0,10.0,25,True,,6.0,flake8-black,conda-forge/flake8-black,['flake8'],7841.0,7562.0,https://pypi.org/project/flake8-black,759511.0,767740.0,https://anaconda.org/conda-forge/flake8-black,2023-06-16 16:15:31.454,460842.0,3.0,2022-12-20 09:31:01.407,279.0,,,,,,,,,,,,,,,,,
174,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000000,2021-10-13 19:25:45,176.0,,28.0,4.0,38.0,26.0,128.0,2021-10-13 19:25:39.000,2.1.0,20.0,12.0,25,False,,5.0,flake8-commas,,['flake8'],17612.0,17214.0,https://pypi.org/project/flake8-commas,345970.0,345970.0,,,,3.0,2021-10-13 19:25:39.000,398.0,,,,,,,,,,,,,,,,,
175,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2024-02-05 18:14:09.000000,2023-12-09 22:44:55,325.0,2.0,23.0,5.0,74.0,46.0,110.0,2023-11-03 08:51:01.000,2.2.0,28.0,18.0,25,True,,1.0,flake8-builtins,conda-forge/flake8-builtins,['flake8'],10646.0,10121.0,https://pypi.org/project/flake8-builtins,778428.0,793055.0,https://anaconda.org/conda-forge/flake8-builtins,2023-11-03 15:56:08.359,234035.0,3.0,2023-11-03 08:51:01.000,525.0,,,,,,,,,,,,,,,,,
176,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-10-25 08:57:33.000000,2023-08-03 07:40:25,478.0,,78.0,20.0,455.0,111.0,612.0,2023-07-29 00:23:21.000,3.5.0,41.0,37.0,24,True,nipunn1313/mypy-protobuf,12.0,mypy-protobuf,conda-forge/mypy-protobuf,,116.0,,https://pypi.org/project/mypy-protobuf,2670403.0,2673531.0,https://anaconda.org/conda-forge/mypy-protobuf,2023-08-20 18:57:58.024,122017.0,3.0,2023-07-29 00:23:21.000,116.0,,,,,,,,,,,,,,,,,
177,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2023-12-06 02:10:10.000000,2023-11-11 20:57:26,97.0,1.0,31.0,8.0,18.0,62.0,411.0,2023-08-19 21:31:54.000,2.9.2,24.0,7.0,24,True,,16.0,mkdocs-awesome-pages-plugin,,['mkdocs'],3933.0,3811.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,203816.0,203816.0,,,,3.0,2023-08-19 21:30:31.000,122.0,,,,,,,,,,,,,,,,,
178,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2023-10-02 21:31:31.000000,2022-01-27 10:32:34,98.0,,26.0,8.0,23.0,22.0,358.0,2019-10-13 14:06:01.000,0.6.0,11.0,9.0,24,False,,19.0,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],2341.0,2341.0,https://pypi.org/project/pytest-lazy-fixture,509706.0,516729.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2023-06-16 13:24:44.425,575946.0,3.0,,,,,,,,,,,,,,,,,,,
179,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,Saxpath,2012-12-23 04:39:48.000,2023-06-12 14:15:35.396000,2023-06-12 09:19:41,183.0,,24.0,5.0,25.0,16.0,193.0,2023-06-09 06:33:02.577,2.3.0,19.0,13.0,24,False,PyCQA/eradicate,7.0,eradicate,conda-forge/eradicate,,15290.0,15195.0,https://pypi.org/project/eradicate,710925.0,711233.0,https://anaconda.org/conda-forge/eradicate,2023-06-12 14:15:35.396,10476.0,2.0,2023-06-09 06:33:02.577,95.0,,,,,,,,,,,,,,,,,
180,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2024-01-06 20:21:38.000000,2023-12-01 19:07:59,597.0,3.0,41.0,7.0,27.0,46.0,174.0,2023-04-28 19:14:01.551,2.1.1,37.0,10.0,24,True,,30.0,releases,conda-forge/sphinx-releases,['sphinx'],994.0,618.0,https://pypi.org/project/releases,10870.0,11596.0,https://anaconda.org/conda-forge/sphinx-releases,2023-06-16 16:08:54.259,50136.0,3.0,2023-04-28 19:14:01.551,376.0,,,,,,,,,,,,,,,,,
181,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2023-06-16 19:23:18.580000,2022-03-07 18:48:36,240.0,,31.0,3.0,45.0,80.0,48.0,2021-09-21 19:52:30.000,0.12.0,13.0,23.0,24,False,,21.0,pytkdocs,conda-forge/pytkdocs,,1367.0,1367.0,https://pypi.org/project/pytkdocs,81172.0,83665.0,https://anaconda.org/conda-forge/pytkdocs,2023-06-16 19:23:18.580,99736.0,3.0,,,,,,,,,,,,,,,,,,,
182,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2024-02-05 17:55:09.000000,2024-02-05 17:27:48,211.0,4.0,89.0,28.0,122.0,77.0,1667.0,2024-02-05 17:55:09.000,1.0.5,20.0,41.0,23,True,,43.0,shiv,,,,,https://pypi.org/project/shiv,25881.0,25892.0,,,,3.0,,,659.0,,,,,,,,,,,,,,,,
183,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000000,2019-12-20 19:59:49,222.0,,149.0,16.0,66.0,28.0,839.0,2018-07-25 01:44:55.232,0.6.0,11.0,36.0,23,False,,32.0,pycco,,,440.0,325.0,https://pypi.org/project/pycco,3092.0,3092.0,,,,3.0,2018-07-25 01:44:55.232,115.0,,,,,,,,,,,,,,,,,
184,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000000,2021-12-09 03:12:36,1672.0,,74.0,28.0,106.0,48.0,680.0,2019-03-17 19:03:54.000,0.9.2,6.0,34.0,23,False,,68.0,redbaron,,,630.0,630.0,https://pypi.org/project/redbaron,34016.0,34016.0,,,,3.0,,,,,,,,,,,,,,,,,,,
185,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2024-02-01 10:18:17.000000,2024-01-23 01:15:04,330.0,7.0,58.0,27.0,316.0,84.0,637.0,2023-10-26 02:37:12.000,2.1.0,11.0,41.0,23,False,,27.0,fixit,,,59.0,56.0,https://pypi.org/project/fixit,50503.0,50503.0,,,,3.0,2023-10-26 02:37:12.000,3.0,,,,,,,,,,,,,,,,,
186,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2023-08-30 11:53:48.000000,2022-11-03 10:04:57,807.0,,77.0,23.0,116.0,58.0,541.0,2019-05-28 06:37:19.000,1.7.0,12.0,62.0,23,False,,56.0,pytest-virtualenv,conda-forge/pytest-shutil,,78.0,,https://pypi.org/project/pytest-virtualenv,18829.0,19786.0,https://anaconda.org/conda-forge/pytest-shutil,2023-06-16 16:13:53.097,64147.0,3.0,2019-05-28 06:37:19.000,78.0,,,,,,,,,,,,,,,,,
187,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,,2016-02-12 06:52:50.000,2024-02-07 03:09:15.000000,2024-02-07 03:09:14,1151.0,15.0,158.0,33.0,418.0,307.0,432.0,2024-01-12 10:34:10.000,3.6.0,24.0,70.0,23,False,,27.0,,constructor,,17.0,17.0,,,106.0,https://anaconda.org/anaconda/constructor,2024-02-01 20:23:48.358,9733.0,3.0,,,276.0,,,,,,,,,,,,,,,,
188,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000000,2021-12-09 03:33:22,1505.0,,52.0,15.0,100.0,30.0,284.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,23,False,,46.0,baron,,,404.0,345.0,https://pypi.org/project/baron,34224.0,34224.0,,,,3.0,2021-12-09 03:33:32.000,59.0,,,,,,,,,,,,,,,,,
189,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2024-01-07 09:46:41.000000,2024-01-07 09:46:36,493.0,18.0,22.0,5.0,185.0,107.0,237.0,2023-12-24 07:42:09.000,1.2.1,57.0,16.0,23,True,hakancelikdev/unimport,10.0,unimport,,,16.0,,https://pypi.org/project/unimport,21391.0,21391.0,,,,3.0,2023-12-24 07:42:09.000,16.0,,,,,,,,,,,,,,,,,
190,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2023-11-07 20:23:38.000000,2023-08-12 17:19:26,116.0,,21.0,6.0,17.0,28.0,230.0,2023-08-12 17:24:35.000,0.9.1,22.0,10.0,23,True,,8.0,xenon,conda-forge/xenon,,1274.0,1186.0,https://pypi.org/project/xenon,168126.0,168416.0,https://anaconda.org/conda-forge/xenon,2023-06-16 13:23:09.938,22115.0,3.0,2023-08-12 17:24:35.000,88.0,,,,,,,,,,,,,,,,,
191,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2023-11-06 14:59:15.000000,2023-11-06 14:59:10,539.0,,39.0,10.0,58.0,61.0,165.0,2023-07-16 18:33:22.000,0.9.31,32.0,24.0,23,True,,4.0,asteval,conda-forge/asteval,,183.0,,https://pypi.org/project/asteval,327584.0,337457.0,https://anaconda.org/conda-forge/asteval,2023-07-16 20:56:29.139,355435.0,3.0,2023-07-16 18:25:02.803,183.0,,,,,,,,,,,,,,,,,
192,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2023-11-05 13:14:04.000000,2023-11-05 13:14:04,772.0,,99.0,43.0,58.0,62.0,4822.0,2022-09-29 10:20:01.217,0.8.12,89.0,26.0,22,True,,23.0,xxh-xxh,,,82.0,82.0,https://pypi.org/project/xxh-xxh,467.0,512.0,,,,3.0,2022-09-29 10:20:01.217,,2167.0,,,,,,,,,,,,,,,,
193,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,,2018-02-28 04:47:03.000,2024-02-07 00:56:53.215000,2022-02-16 05:16:40,168.0,,373.0,77.0,41.0,38.0,4053.0,2018-12-04 10:11:53.000,2.0.0,56.0,16.0,22,False,,14.0,rebound,conda-forge/rebound,,25.0,25.0,https://pypi.org/project/rebound,14631.0,21926.0,https://anaconda.org/conda-forge/rebound,2024-02-07 00:56:53.215,328181.0,3.0,,,236.0,,,,,,,,,,,,,,,,
194,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000000,2022-07-15 07:43:03,620.0,,153.0,71.0,32.0,57.0,3938.0,,,19.0,17.0,22,False,,29.0,vprof,,,116.0,116.0,https://pypi.org/project/vprof,3492.0,3492.0,,,,3.0,,,,,,,,,,,,,,,,,,,
195,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2023-06-16 19:23:41.476000,2021-11-24 14:32:14,130.0,,82.0,31.0,10.0,38.0,2690.0,2021-11-24 14:32:07.000,1.2.25,48.0,5.0,22,False,,9.0,pretty_errors,conda-forge/pretty_errors,,61.0,,https://pypi.org/project/pretty_errors,30954.0,31313.0,https://anaconda.org/conda-forge/pretty_errors,2023-06-16 19:23:41.476,14016.0,3.0,2021-11-24 14:32:07.000,61.0,,,,,,,,,,,,,,,,,
196,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,,2019-12-10 22:26:33.000,2024-02-02 01:22:46.000000,2023-12-05 18:58:24,421.0,3.0,111.0,14.0,161.0,52.0,2358.0,2023-11-02 23:39:51.000,4.1.2,16.0,43.0,22,False,,38.0,line_profiler,conda-forge/line_profiler,,,,https://pypi.org/project/line_profiler,468825.0,480699.0,https://anaconda.org/conda-forge/line_profiler,2023-09-27 21:27:52.775,463110.0,3.0,,,,,,,,,,,,,,,,,,,
197,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000000,2020-03-08 21:43:06,1576.0,,231.0,68.0,116.0,78.0,2159.0,2018-11-01 16:02:57.000,0.42,1.0,22.0,22,False,,23.0,python-taint,,,96.0,96.0,https://pypi.org/project/python-taint,2623.0,2624.0,,,,3.0,,,117.0,,,,,,,,,,,,,,,,
198,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2023-03-07 21:30:59.000000,2022-03-11 18:31:51,368.0,,45.0,24.0,55.0,73.0,1299.0,2021-07-02 13:17:04.000,0.3.1,26.0,28.0,22,False,,63.0,pyflow,,,43.0,42.0,https://pypi.org/project/pyflow,184.0,306.0,,,,3.0,2021-07-02 13:17:04.000,1.0,6641.0,,,,,,,,,,,,,,,,
199,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2024-01-26 19:10:51.000000,2024-01-26 19:10:51,133.0,1.0,46.0,11.0,98.0,39.0,915.0,2023-09-03 16:53:31.000,0.12.2,18.0,13.0,22,True,,13.0,python-devtools,conda-forge/python-devtools,,3603.0,3603.0,https://pypi.org/project/python-devtools,667.0,1285.0,https://anaconda.org/conda-forge/python-devtools,2023-09-06 00:26:02.432,21013.0,3.0,,,,,,,,,,,,,,,,,,,
200,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,,2019-03-11 13:16:35.000,2023-10-08 20:35:10.000000,2023-10-08 14:56:10,1090.0,,88.0,21.0,35.0,142.0,709.0,2023-10-07 21:15:17.000,0.13.0.1,18.0,20.0,22,False,,14.0,py2exe,,,1939.0,1939.0,https://pypi.org/project/py2exe,19149.0,19420.0,,,,3.0,,,16044.0,,,,,,,,,,,,,,,,
201,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2023-12-18 17:23:41.000000,2023-12-18 17:23:36,498.0,6.0,23.0,10.0,44.0,15.0,361.0,2021-03-24 19:56:29.000,1.7.0,14.0,11.0,22,True,,7.0,manhole,conda-forge/manhole,,274.0,274.0,https://pypi.org/project/manhole,18115.0,18732.0,https://anaconda.org/conda-forge/manhole,2023-06-16 19:26:54.777,19137.0,3.0,,,,,,,,,,,,,,,,,,,
202,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2024-01-08 22:40:53.000000,2024-01-08 22:40:52,479.0,8.0,22.0,6.0,207.0,58.0,327.0,2023-08-30 17:27:37.000,3.1.0,41.0,11.0,22,True,,,add-trailing-comma,,,22.0,,https://pypi.org/project/add-trailing-comma,138145.0,138145.0,,,,3.0,2023-08-30 17:27:37.000,22.0,,,,,,,,,,,,5.0,,,,,
203,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2023-06-08 09:34:08.000000,2021-10-14 20:29:54,188.0,,70.0,10.0,50.0,44.0,285.0,2021-07-03 02:09:02.000,0.9.3,28.0,6.0,22,False,,77.0,mkdocs-with-pdf,,['mkdocs'],471.0,468.0,https://pypi.org/project/mkdocs-with-pdf,32439.0,32439.0,,,,3.0,2021-07-03 02:04:39.000,3.0,,,,,,,,,,,,,,,,,
204,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2024-02-06 00:05:47.000000,2024-01-16 13:20:10,156.0,1.0,35.0,8.0,39.0,27.0,166.0,2021-07-27 09:00:22.000,0.4.8,13.0,11.0,22,True,,1.0,lazydocs,,,201.0,201.0,https://pypi.org/project/lazydocs,9050.0,9050.0,,,,3.0,,,,,,,,,,,,,,,,,,,
205,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,DISCONTINUED: sphinx builder that outputs markdown files. The active version of this project is now being maintained..,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2024-01-16 09:57:00.000000,2023-06-24 21:25:38,106.0,,46.0,7.0,27.0,39.0,164.0,2024-01-16 09:57:00.000,0.6.6,30.0,19.0,22,True,,,sphinx-markdown-builder,,['sphinx'],87.0,,https://pypi.org/project/sphinx-markdown-builder,58961.0,58961.0,,,,3.0,2024-01-16 09:57:00.000,87.0,,,,,,,,,,,,5.0,,,,,
206,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2024-01-20 19:17:48.000000,2023-12-06 03:56:52,505.0,2.0,380.0,74.0,135.0,230.0,5904.0,2023-07-30 13:52:49.000,1.2.2,10.0,60.0,21,True,,105.0,,,,21.0,21.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
207,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000000,2023-01-05 00:12:47,102.0,,198.0,70.0,56.0,46.0,4512.0,2018-01-16 16:25:41.000,0.2.1,2.0,17.0,21,False,,27.0,better-exceptions,,,,,https://pypi.org/project/better-exceptions,130636.0,130636.0,,,,3.0,,,,,,,,,,,,,,,,,,,
208,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,,2011-10-14 11:56:14.000,2023-10-23 14:35:37.000000,2023-10-23 14:35:37,718.0,,349.0,80.0,162.0,115.0,4136.0,,,12.0,103.0,21,False,,120.0,memory_profiler,conda-forge/memory_profiler,,,,https://pypi.org/project/memory_profiler,1220171.0,1224389.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,392332.0,3.0,,,,,,,,,,,,,,-7.0,,,,,
209,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2020-08-24 01:31:58.000000,2020-08-24 01:31:58,433.0,,113.0,74.0,25.0,20.0,2962.0,2015-12-25 11:58:18.000,0.1.1,2.0,18.0,21,False,,15.0,profiling,,,68.0,68.0,https://pypi.org/project/profiling,1503.0,1503.0,,,,3.0,,,,,,,,,,,,,,,,,,,
210,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2023-10-08 18:16:39.000000,2023-10-08 18:16:39,353.0,,202.0,57.0,44.0,16.0,2749.0,,,13.0,24.0,21,True,,41.0,pyrasite,,,62.0,56.0,https://pypi.org/project/pyrasite,6895.0,6895.0,,,,3.0,2012-05-09 19:11:33.000,6.0,,,,,,,,,,,,,,,,,
211,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000000,2020-08-26 00:32:16,828.0,,185.0,71.0,170.0,128.0,1756.0,2017-11-22 14:27:35.000,2.7.0,37.0,56.0,21,False,,88.0,sixpack,,,15.0,11.0,https://pypi.org/project/sixpack,82.0,82.0,,,,3.0,2017-11-22 14:27:35.000,4.0,,,,,,,,,,,,,,,,,
212,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2023-12-28 22:35:49.000000,2023-12-28 22:31:34,105.0,3.0,55.0,43.0,24.0,25.0,1572.0,2020-12-02 20:41:20.000,20.12.2,3.0,44.0,21,True,,8.0,xar,,,28.0,28.0,https://pypi.org/project/xar,246.0,246.0,,,,3.0,2020-12-02 20:41:20.000,,,,,,,,,,,,,,,,,,
213,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2023-09-26 20:28:23.000000,2023-01-20 18:08:14,186.0,,96.0,38.0,76.0,34.0,1505.0,,,5.0,27.0,21,False,,44.0,bowler,conda-forge/bowler,,,,https://pypi.org/project/bowler,71822.0,72109.0,https://anaconda.org/conda-forge/bowler,2023-06-16 16:11:48.791,18112.0,3.0,,,,,,,,,,,,,,,,,,,
214,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2023-12-12 06:18:06.000000,2022-12-22 13:48:56,431.0,,32.0,22.0,17.0,28.0,1154.0,,,4.0,22.0,21,False,,22.0,snoop,conda-forge/snoop,,,,https://pypi.org/project/snoop,58703.0,58879.0,https://anaconda.org/conda-forge/snoop,2023-06-16 19:27:40.699,4930.0,3.0,,,,,,,,,,,,,,,,,,,
215,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2023-11-15 19:49:03.000000,2022-07-24 14:45:54,478.0,,83.0,10.0,61.0,53.0,1126.0,,,5.0,29.0,21,False,,47.0,pympler,conda-forge/pympler,,,,https://pypi.org/project/pympler,1143803.0,1148590.0,https://anaconda.org/conda-forge/pympler,2023-06-16 13:20:11.899,397325.0,3.0,,,,,,,,,,,,,,,,,,,
