,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,labels,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
165,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2025-07-13 09:58:57.000,2023-10-11 03:48:44,905.0,,60.0,23.0,130.0,44.0,73.0,1250.0,2023-10-11 03:48:57.000,1.25.0,52.0,24.0,26,False,,wily,,271.0,269.0,https://pypi.org/project/wily,2023-10-11 03:48:57.000,2.0,19991.0,19991.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
166,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2024-06-21 06:45:05.000,2022-08-08 11:25:05,700.0,,100.0,18.0,99.0,64.0,96.0,1054.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,26,False,,pylama,,7103.0,6774.0,https://pypi.org/project/pylama,2022-08-08 11:29:01.059,329.0,273623.0,273623.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
167,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,MIT,2015-02-02 14:21:10.000,2025-04-22 14:56:46.735,2024-12-22 12:39:02,393.0,,66.0,20.0,86.0,41.0,131.0,907.0,2024-12-22 12:48:57.000,2.1.3,93.0,29.0,26,True,,pytest-testmon,conda-forge/pytest-testmon,1461.0,1432.0,https://pypi.org/project/pytest-testmon,2024-12-22 12:43:10.000,29.0,709117.0,709851.0,https://anaconda.org/conda-forge/pytest-testmon,2025-04-22 14:56:46.735,66115.0,3.0,['pytest'],,,,,,,,,,,,,,,,,,,
168,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2025-04-22 14:56:22.885,2024-11-30 16:19:06,685.0,,115.0,24.0,183.0,26.0,68.0,791.0,2023-10-22 15:51:05.000,V2.1.0,25.0,45.0,26,False,,pyhamcrest,conda-forge/pyhamcrest,42581.0,42266.0,https://pypi.org/project/pyhamcrest,2023-10-22 15:47:25.000,315.0,2910787.0,2922922.0,https://anaconda.org/conda-forge/pyhamcrest,2025-04-22 14:56:22.885,533953.0,3.0,,,,,,,,,,,,,,,,,,,,
169,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2025-04-22 14:56:45.076,2019-06-15 20:36:43,183.0,,57.0,11.0,51.0,47.0,45.0,756.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,26,False,,pytest-watch,conda-forge/pytest-watch,11667.0,11108.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,559.0,661271.0,664194.0,https://anaconda.org/conda-forge/pytest-watch,2025-04-22 14:56:45.076,172506.0,3.0,['pytest'],,,,,,,,,,,,,,,,,,,
170,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2025-08-11 11:04:26.000,2025-08-11 11:04:25,497.0,6.0,43.0,9.0,319.0,9.0,72.0,671.0,2024-10-23 21:31:31.000,1.19.1,30.0,25.0,26,True,adamchainz/blacken-docs,blacken-docs,conda-forge/blacken-docs,1434.0,1346.0,https://pypi.org/project/blacken-docs,2024-10-23 21:31:31.000,88.0,154403.0,155267.0,https://anaconda.org/conda-forge/blacken-docs,2025-04-22 14:57:29.773,52714.0,3.0,,,,,,,,,,,,,,,,,,,,
171,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2025-07-07 21:07:18.000,2024-05-20 16:10:07,243.0,,49.0,4.0,125.0,32.0,37.0,640.0,2024-04-07 22:30:44.000,1.7.0,16.0,17.0,26,False,,interrogate,,9021.0,8635.0,https://pypi.org/project/interrogate,2024-04-07 22:30:44.000,386.0,392118.0,392118.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
172,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,213.0,24.0,95.0,57.0,82.0,588.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,False,,sphinx-bootstrap-theme,,275.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,275.0,257558.0,257558.0,,,,3.0,['sphinx'],,,,,,,,,,,,,,,,,,,
173,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2025-08-28 00:15:45.000,2025-08-28 00:15:44,1351.0,35.0,169.0,31.0,630.0,41.0,376.0,490.0,2025-08-06 19:47:04.000,3.12.2,39.0,76.0,26,True,,,constructor,27.0,27.0,,,,,222.0,https://anaconda.org/anaconda/constructor,2025-08-09 09:27:17.319,24929.0,3.0,,289.0,,,,,,,,,,,,,,,,,,
174,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2025-07-04 07:46:29.000,2025-07-04 07:46:00,100.0,2.0,76.0,9.0,72.0,21.0,40.0,470.0,2025-07-04 07:46:30.000,3.2.3,32.0,29.0,26,True,,pytest-docker,,2334.0,2200.0,https://pypi.org/project/pytest-docker,2025-07-04 07:46:16.000,134.0,662180.0,662183.0,,,,3.0,['pytest'],209.0,,,,,,,,,,,,,,,,,,
175,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2025-04-22 14:57:50.454,2024-12-31 07:51:55,440.0,,13.0,3.0,332.0,8.0,32.0,315.0,2023-05-31 09:59:03.360,1.5.0,16.0,17.0,26,True,,flake8-eradicate,conda-forge/flake8-eradicate,20294.0,20121.0,https://pypi.org/project/flake8-eradicate,2023-05-31 09:59:03.360,173.0,770930.0,771389.0,https://anaconda.org/conda-forge/flake8-eradicate,2025-04-22 14:57:50.454,23897.0,3.0,['flake8'],,,,,,,,,,,,,,,,,,,
176,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2025-04-22 14:56:57.724,2025-01-20 12:37:43,583.0,,38.0,6.0,73.0,23.0,77.0,293.0,,,44.0,22.0,26,True,,check-manifest,conda-forge/check-manifest,16324.0,11725.0,https://pypi.org/project/check-manifest,2024-10-09 08:09:59.000,4599.0,765472.0,768242.0,https://anaconda.org/conda-forge/check-manifest,2025-04-22 14:56:57.724,163481.0,3.0,,,,,,,,,,,,,,,,,,,,
177,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2025-04-22 14:56:42.129,2023-07-03 22:55:34,205.0,,55.0,19.0,109.0,1.0,86.0,231.0,2023-07-04 18:38:08.820,1.5.5,35.0,26.0,26,False,,typed_ast,conda-forge/typed-ast,642.0,,https://pypi.org/project/typed_ast,2023-07-04 18:38:08.820,642.0,6076047.0,6191483.0,https://anaconda.org/conda-forge/typed-ast,2025-04-22 14:56:42.129,6695314.0,3.0,,,,,,,,,,,,,,,,,,,,
178,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,72.0,27.0,107.0,90.0,48.0,715.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,25,False,,redbaron,,847.0,759.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,88.0,344394.0,344394.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
179,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2025-04-22 14:57:40.275,2024-11-22 03:48:46,508.0,,82.0,17.0,540.0,25.0,116.0,686.0,2024-04-01 20:24:40.000,3.6.0,42.0,39.0,25,True,nipunn1313/mypy-protobuf,mypy-protobuf,conda-forge/mypy-protobuf,187.0,,https://pypi.org/project/mypy-protobuf,2024-04-01 20:24:40.000,187.0,6605936.0,6608822.0,https://anaconda.org/conda-forge/mypy-protobuf,2025-04-22 14:57:40.275,164554.0,3.0,,,,,,,,,,,,,,,,,,,,
180,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2023-11-09 15:34:22.000,2023-11-09 15:30:55,473.0,,65.0,23.0,87.0,53.0,52.0,532.0,2023-11-09 15:34:22.000,0.11.3,22.0,23.0,25,False,,mamba,,1385.0,1356.0,https://pypi.org/project/mamba,2023-11-09 15:34:22.000,29.0,10427.0,10427.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
181,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2025-08-26 08:16:29.000,2025-08-26 08:15:01,919.0,11.0,25.0,4.0,565.0,51.0,82.0,405.0,2023-12-31 16:40:33.000,0.35.0,53.0,16.0,25,True,,nitpick,,1386.0,1360.0,https://pypi.org/project/nitpick,2023-12-31 16:40:30.000,26.0,16174.0,16174.0,,,,3.0,['flake8'],12.0,,,,,,,,,,,,,,,,,,
182,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,Saxpath,2012-12-23 04:39:48.000,2025-08-12 13:10:14.000,2025-08-12 13:10:06,189.0,1.0,25.0,5.0,31.0,7.0,17.0,214.0,2025-05-18 15:34:29.000,3.0.0,20.0,16.0,25,False,PyCQA/eradicate,eradicate,conda-forge/eradicate,16873.0,16842.0,https://pypi.org/project/eradicate,2025-05-18 15:34:29.000,31.0,1102388.0,1102735.0,https://anaconda.org/conda-forge/eradicate,2025-05-20 15:34:28.643,18044.0,2.0,,,,,,,,,,,,,,,,,,,,
183,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of RegEx.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2025-08-20 01:37:32.000,2025-08-20 01:37:31,925.0,11.0,15.0,7.0,127.0,20.0,32.0,212.0,2024-08-20 13:50:02.000,1.2.0,73.0,13.0,25,True,,xdoctest,conda-forge/xdoctest,192.0,,https://pypi.org/project/xdoctest,2024-08-20 13:48:18.000,192.0,730376.0,734782.0,https://anaconda.org/conda-forge/xdoctest,2025-04-22 14:57:21.967,264129.0,3.0,,223.0,,,,,,,,,,,,,,,,,,conda-forge/xdoctest
184,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2025-07-08 02:04:34.000,2025-07-08 02:04:33,195.0,3.0,11.0,2.0,68.0,3.0,26.0,166.0,2022-12-20 09:31:01.407,0.3.6,20.0,10.0,25,True,,flake8-black,conda-forge/flake8-black,9075.0,8587.0,https://pypi.org/project/flake8-black,2022-12-20 09:31:01.407,488.0,699243.0,706918.0,https://anaconda.org/conda-forge/flake8-black,2025-04-22 14:57:06.345,483561.0,3.0,['flake8'],,,,,,,,,,,,,,,,,,,
185,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2024-05-16 20:07:44.000,2024-05-16 19:46:04,218.0,,30.0,4.0,39.0,3.0,28.0,134.0,2024-05-16 20:07:44.000,4.0.0,22.0,15.0,25,False,,flake8-commas,,19197.0,18981.0,https://pypi.org/project/flake8-commas,2024-05-16 20:07:44.000,216.0,431161.0,431161.0,,,,3.0,['flake8'],,,,,,,,,,,,,,,,,,,
186,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000,2023-01-05 00:12:47,102.0,,204.0,66.0,56.0,37.0,47.0,4658.0,2021-01-29 16:48:55.000,0.3.3,16.0,17.0,24,False,,better-exceptions,,102.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,102.0,334492.0,334492.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
187,rebound,shobrook/rebound,logging,Instant Stack Overflow results whenever an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,GPL-2.0+,2018-02-28 04:47:03.000,2025-07-01 16:14:51.000,2022-02-16 05:16:40,168.0,,384.0,76.0,41.0,24.0,38.0,4132.0,2025-07-01 16:14:51.000,4.4.10,228.0,16.0,24,False,,rebound,conda-forge/rebound,41.0,,https://pypi.org/project/rebound,2025-07-01 16:14:51.000,41.0,15256.0,30132.0,https://anaconda.org/conda-forge/rebound,2025-06-05 21:24:45.756,937008.0,3.0,,264.0,,,,,,,,,,,,,,,,,,
188,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,153.0,69.0,32.0,30.0,57.0,3968.0,2018-06-24 14:16:36.000,0.37.6,24.0,17.0,24,False,,vprof,,143.0,132.0,https://pypi.org/project/vprof,2020-02-29 13:31:59.000,11.0,8980.0,8980.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
189,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2024-11-04 23:35:07.000,2024-11-04 23:35:07,218.0,,106.0,28.0,135.0,65.0,79.0,1870.0,2024-11-01 19:48:43.000,1.0.8,65.0,43.0,24,True,,shiv,,16.0,,https://pypi.org/project/shiv,2024-11-01 19:47:45.000,16.0,135157.0,135184.0,,,,3.0,,2008.0,,,,,,,,,,,,,,,,,,
190,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2025-04-22 14:56:57.175,2023-01-20 18:08:14,186.0,,121.0,38.0,95.0,48.0,34.0,1617.0,2020-09-17 01:55:39.000,0.9.0,8.0,27.0,24,False,,bowler,conda-forge/bowler,19.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,19.0,64404.0,64690.0,https://anaconda.org/conda-forge/bowler,2025-04-22 14:56:57.175,23232.0,3.0,,,,,,,,,,,,,,,,,,,,
191,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2025-04-22 14:58:02.750,2024-10-06 20:30:29,434.0,,38.0,21.0,19.0,25.0,31.0,1389.0,2024-10-06 20:31:02.000,0.6.0,16.0,22.0,24,True,,snoop,conda-forge/snoop,41.0,,https://pypi.org/project/snoop,2024-10-06 20:31:02.000,41.0,69749.0,69974.0,https://anaconda.org/conda-forge/snoop,2025-04-22 14:58:02.750,10376.0,3.0,,,,,,,,,,,,,,,,,,,,
192,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2025-04-22 14:57:07.280,2024-03-13 19:34:35,215.0,,40.0,7.0,38.0,11.0,25.0,1290.0,2024-03-13 19:36:07.000,0.2.12,21.0,7.0,24,False,,stackprinter,conda-forge/stackprinter,476.0,428.0,https://pypi.org/project/stackprinter,2024-03-13 19:36:07.000,48.0,302602.0,302845.0,https://anaconda.org/conda-forge/stackprinter,2025-04-22 14:57:07.280,14144.0,3.0,,,,,,,,,,,,,,,,,,,,
193,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2025-08-01 10:46:40.000,2025-07-30 20:47:41,396.0,16.0,67.0,24.0,400.0,48.0,90.0,684.0,2023-10-26 02:37:12.000,2.1.0,11.0,47.0,24,False,,fixit,,108.0,97.0,https://pypi.org/project/fixit,2023-10-26 02:37:12.000,11.0,94023.0,94023.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
194,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,A plugin for customizing the navigation structure of your MkDocs site.,,https://github.com/lukasgeiter/mkdocs-awesome-nav,https://github.com/lukasgeiter/mkdocs-awesome-nav,MIT,2018-02-06 21:09:24.000,2025-05-18 19:12:19.000,2025-05-18 19:00:05,124.0,,40.0,8.0,24.0,22.0,89.0,581.0,2025-05-18 19:12:19.000,3.1.2,31.0,10.0,24,True,lukasgeiter/mkdocs-awesome-nav,mkdocs-awesome-pages-plugin,,470.0,254.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,2024-12-22 21:13:46.000,216.0,620044.0,620044.0,,,,3.0,['mkdocs'],,,,,,,,,,,,,,,,,,,
195,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2025-04-22 14:56:34.780,2022-01-27 10:32:34,98.0,,30.0,7.0,23.0,23.0,22.0,391.0,2020-02-01 18:04:00.000,0.6.3,12.0,9.0,24,False,,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,3599.0,3304.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,295.0,1239061.0,1246097.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2025-04-22 14:56:34.780,703622.0,3.0,['pytest'],,,,,,,,,,,,,,,,,,,
196,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2025-08-13 14:20:51.000,2025-08-13 14:20:49,551.0,10.0,29.0,6.0,242.0,,61.0,364.0,2025-05-23 23:52:25.000,3.2.0,42.0,11.0,24,True,,add-trailing-comma,,39.0,,https://pypi.org/project/add-trailing-comma,2025-05-23 23:52:25.000,39.0,99673.0,99673.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
197,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,50.0,15.0,101.0,57.0,30.0,297.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,24,False,,baron,,451.0,446.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,5.0,344659.0,344659.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
198,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2025-04-22 14:57:41.763,2021-02-16 17:29:00,446.0,,51.0,9.0,171.0,33.0,23.0,203.0,2021-02-16 16:47:31.000,0.2.23,26.0,43.0,24,False,wearepal/data-science-types,data-science-types,conda-forge/data-science-types,2005.0,1911.0,https://pypi.org/project/data-science-types,2021-02-16 16:45:03.000,94.0,55574.0,55903.0,https://anaconda.org/conda-forge/data-science-types,2025-04-22 14:57:41.763,18450.0,3.0,,,,,,,,,,,,,,,,,,,,
199,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2025-04-22 14:57:38.190,2025-03-09 17:32:30,258.0,,32.0,2.0,45.0,7.0,95.0,52.0,2025-03-09 17:32:47.000,0.16.5,30.0,23.0,24,True,,pytkdocs,conda-forge/pytkdocs,1617.0,1595.0,https://pypi.org/project/pytkdocs,2025-03-09 17:32:40.000,22.0,168966.0,172253.0,https://anaconda.org/conda-forge/pytkdocs,2025-04-22 14:57:38.190,190658.0,3.0,,,,,,,,,,,,,,,,,,,,
200,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2025-04-22 14:57:40.153,2021-11-24 14:32:14,130.0,,87.0,32.0,11.0,14.0,38.0,2891.0,2021-11-24 14:32:07.000,1.2.25,48.0,5.0,23,False,,pretty_errors,conda-forge/pretty_errors,110.0,,https://pypi.org/project/pretty_errors,2021-11-24 14:32:07.000,110.0,122671.0,123187.0,https://anaconda.org/conda-forge/pretty_errors,2025-04-22 14:57:40.153,29431.0,3.0,,,,,,,,,,,,,,,,,,,,
201,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2025-01-05 12:10:01.000,2025-01-05 12:09:52,568.0,,121.0,33.0,93.0,34.0,147.0,979.0,2020-07-03 08:11:24.000,2.5.1,22.0,31.0,23,True,,pynsist,,264.0,250.0,https://pypi.org/project/pynsist,2022-03-21 11:44:22.000,14.0,2487.0,2487.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
202,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-09-19 11:00:56.000,2023-01-03 00:40:56,266.0,,72.0,15.0,43.0,32.0,33.0,867.0,2022-12-19 09:01:00.611,1.8.0,29.0,20.0,23,False,,portray,,880.0,858.0,https://pypi.org/project/portray,2022-12-19 09:01:00.611,22.0,26480.0,26480.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
203,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000,2019-12-20 19:59:49,222.0,,146.0,14.0,67.0,35.0,28.0,855.0,2018-07-25 01:44:55.232,0.6.0,11.0,36.0,23,False,,pycco,,348.0,342.0,https://pypi.org/project/pycco,2018-07-25 01:44:55.232,6.0,13960.0,13960.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
204,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2025-08-27 09:57:01.000,2025-01-02 18:11:10,836.0,,85.0,20.0,140.0,48.0,79.0,594.0,2024-11-29 19:33:49.000,1.8.1,14.0,67.0,23,True,,pytest-virtualenv,conda-forge/pytest-shutil,73.0,,https://pypi.org/project/pytest-virtualenv,2024-11-29 19:33:49.000,73.0,36934.0,39539.0,https://anaconda.org/conda-forge/pytest-shutil,2025-04-22 14:56:53.611,118944.0,3.0,,200.0,,,,,,,,,,,,,,,,,,
205,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2024-05-25 03:08:01.000,2021-10-14 20:29:54,188.0,,80.0,12.0,52.0,92.0,49.0,372.0,2021-07-03 02:09:02.000,0.9.3,28.0,6.0,23,False,,mkdocs-with-pdf,,800.0,792.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000,8.0,100239.0,100239.0,,,,3.0,['mkdocs'],,,,,,,,,,,,,,,,,,,
206,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2025-05-10 18:39:17.052,2024-10-21 10:26:40,127.0,,22.0,6.0,19.0,5.0,35.0,259.0,2024-10-21 10:27:51.000,0.9.3,24.0,13.0,23,True,,xenon,conda-forge/xenon,1658.0,1611.0,https://pypi.org/project/xenon,2024-10-21 10:27:51.000,47.0,264459.0,274053.0,https://anaconda.org/conda-forge/xenon,2025-05-10 18:39:17.052,28784.0,3.0,,,,,,,,,,,,,,,,,,,,
207,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2025-06-18 23:48:47.000,2025-02-28 20:20:37,157.0,,43.0,8.0,52.0,5.0,37.0,229.0,2021-07-27 09:00:22.000,0.4.8,18.0,12.0,23,True,,lazydocs,,444.0,379.0,https://pypi.org/project/lazydocs,2021-07-27 08:05:42.000,65.0,58964.0,58964.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
