,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,trending,conda_forge
172,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2023-09-24 00:06:12.000,2023-09-24 00:06:10,594.0,3.0,40.0,7.0,27.0,30.0,46.0,173.0,2023-04-28 19:14:01.551,2.1.1,37.0,10.0,25,True,,releases,conda-forge/sphinx-releases,['sphinx'],963.0,592.0,https://pypi.org/project/releases,2023-04-28 19:14:01.551,371.0,19332.0,20107.0,https://anaconda.org/conda-forge/sphinx-releases,2023-06-16 16:08:54.259,49661.0,3.0,,,,,,,,,,,,,,,,,
173,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2023-06-16 16:07:30.628,2019-06-15 20:36:43,183.0,,55.0,12.0,49.0,40.0,44.0,703.0,,,1.0,16.0,24,False,,pytest-watch,conda-forge/pytest-watch,['pytest'],8606.0,8606.0,https://pypi.org/project/pytest-watch,,,460685.0,462054.0,https://anaconda.org/conda-forge/pytest-watch,2023-06-16 16:07:30.628,93096.0,3.0,,,,,,,,,,,,,,,,,
174,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,73.0,28.0,106.0,80.0,48.0,673.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,24,False,,redbaron,,,719.0,588.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,131.0,43402.0,43402.0,,,,3.0,,,,,,,,,,,,,,,,,
175,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2023-09-27 22:50:45.000,2023-09-27 22:50:45,308.0,33.0,55.0,28.0,292.0,22.0,77.0,541.0,2023-07-17 20:20:42.042,2.0.0,10.0,39.0,24,False,,fixit,,,47.0,45.0,https://pypi.org/project/fixit,2023-07-17 20:33:00.500,2.0,33217.0,33217.0,,,,3.0,,,,,,,,,,,,,,,,,
176,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2023-06-16 13:19:05.560,2023-04-16 21:21:14,535.0,,83.0,13.0,85.0,41.0,93.0,455.0,2017-12-31 01:13:41.000,1.3.4,28.0,46.0,24,True,,paver,conda-forge/paver,,961.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,961.0,47555.0,47894.0,https://anaconda.org/conda-forge/paver,2023-06-16 13:19:05.560,27820.0,3.0,,,,,,,,,,,,,,,,9.0,
177,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2023-09-13 20:26:49.000,2023-09-13 20:26:49,293.0,1.0,71.0,10.0,101.0,12.0,90.0,276.0,2022-11-26 20:15:35.517,0.18.2,35.0,46.0,24,True,,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1244.0,,https://pypi.org/project/flake8-import-order,2022-11-26 20:15:35.517,1244.0,414916.0,417849.0,https://anaconda.org/conda-forge/flake8-import-order,2023-06-16 13:24:07.930,240538.0,3.0,,,,,,,,,,,,,,,,,
178,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,,2012-12-23 04:39:48.000,2023-06-12 14:15:35.396,2023-06-12 09:19:41,183.0,,23.0,5.0,25.0,7.0,16.0,188.0,2023-06-09 06:29:34.000,2.3.0,4.0,13.0,24,False,PyCQA/eradicate,eradicate,conda-forge/eradicate,,14335.0,14335.0,https://pypi.org/project/eradicate,,,632025.0,632336.0,https://anaconda.org/conda-forge/eradicate,2023-06-12 14:15:35.396,9045.0,3.0,,,,,,,,,,,,,,,,,
179,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2023-09-04 16:59:36.000,2023-09-04 16:59:35,168.0,4.0,10.0,2.0,52.0,6.0,23.0,160.0,,,12.0,10.0,24,True,,flake8-black,conda-forge/flake8-black,['flake8'],7200.0,7200.0,https://pypi.org/project/flake8-black,,,1000406.0,1009248.0,https://anaconda.org/conda-forge/flake8-black,2023-06-16 16:15:31.454,450957.0,3.0,,,,,,,,,,,,,,,,,
180,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2023-09-28 07:20:58.000,2023-09-16 10:58:51,294.0,9.0,21.0,4.0,66.0,3.0,42.0,105.0,,,19.0,17.0,24,True,,flake8-builtins,conda-forge/flake8-builtins,['flake8'],9636.0,9636.0,https://pypi.org/project/flake8-builtins,,,636715.0,639436.0,https://anaconda.org/conda-forge/flake8-builtins,2023-06-16 13:23:26.276,223163.0,3.0,,,,,,,,,,,,,,,,,
181,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2023-06-16 19:23:18.580,2022-03-07 18:48:36,240.0,,33.0,3.0,45.0,21.0,80.0,48.0,2022-03-07 18:50:03.302,0.16.1,26.0,23.0,24,False,,pytkdocs,conda-forge/pytkdocs,,1305.0,1294.0,https://pypi.org/project/pytkdocs,2022-03-07 18:50:03.302,11.0,79095.0,81803.0,https://anaconda.org/conda-forge/pytkdocs,2023-06-16 19:23:18.580,94791.0,3.0,,,,,,,,,,,,,,,,,
182,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2023-07-30 13:52:49.000,2023-06-26 22:36:04,503.0,,368.0,75.0,132.0,107.0,225.0,5689.0,2023-07-30 13:52:49.000,1.2.2,10.0,58.0,23,True,,,,,15.0,15.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
183,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2023-09-06 00:26:02.432,2023-09-03 16:50:32,132.0,9.0,35.0,11.0,89.0,12.0,39.0,826.0,2023-09-03 16:53:31.000,0.12.2,18.0,12.0,23,True,,python-devtools,conda-forge/python-devtools,,1614.0,1614.0,https://pypi.org/project/python-devtools,,,551.0,1175.0,https://anaconda.org/conda-forge/python-devtools,2023-09-06 00:26:02.432,18119.0,3.0,,,,,,,,,,,,,,,,,
184,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2022-12-08 10:54:50.000,2020-11-16 12:31:58,468.0,,63.0,24.0,85.0,28.0,52.0,508.0,2020-11-16 12:36:24.000,0.11.2,7.0,23.0,23,False,,mamba,,,843.0,843.0,https://pypi.org/project/mamba,,,6270.0,6270.0,,,,3.0,,,,,,,,,,,,,,,,,
185,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,,2016-02-12 06:52:50.000,2023-09-27 11:37:40.000,2023-09-25 17:04:18,1130.0,26.0,156.0,33.0,397.0,32.0,293.0,417.0,2023-08-02 15:50:00.000,3.4.5,43.0,70.0,23,False,,,constructor,,14.0,14.0,,,,,94.0,https://anaconda.org/anaconda/constructor,2023-09-07 06:05:35.443,8189.0,3.0,276.0,,,,,,,,,,,,,,,,
186,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2023-08-12 17:24:35.000,2023-08-12 17:19:26,116.0,2.0,20.0,6.0,16.0,8.0,28.0,224.0,2023-08-12 17:24:35.000,0.9.1,22.0,10.0,23,True,,xenon,conda-forge/xenon,,1184.0,1103.0,https://pypi.org/project/xenon,2023-08-12 17:24:35.000,81.0,145458.0,145758.0,https://anaconda.org/conda-forge/xenon,2023-06-16 13:23:09.938,21343.0,3.0,,,,,,,,,,,,,,,,,
187,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2023-09-28 11:44:57.000,2023-09-28 11:09:00,124.0,6.0,21.0,7.0,50.0,8.0,13.0,218.0,2022-10-25 11:19:00.465,1.4.1,10.0,11.0,23,True,,pytest-datadir,conda-forge/pytest-datadir,['pytest'],1624.0,1504.0,https://pypi.org/project/pytest-datadir,2022-10-25 11:19:00.465,120.0,176495.0,179166.0,https://anaconda.org/conda-forge/pytest-datadir,2023-06-16 13:24:06.959,221739.0,3.0,,,,,,,,,,,,,,,,,
188,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,DISCONTINUED: sphinx builder that outputs markdown files. The active version of this project is now being maintained..,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2023-08-13 05:31:31.000,2023-06-24 21:25:38,106.0,,46.0,7.0,27.0,,39.0,164.0,2023-08-13 05:31:31.000,0.6.5,29.0,20.0,23,True,,sphinx-markdown-builder,,['sphinx'],811.0,732.0,https://pypi.org/project/sphinx-markdown-builder,2023-08-13 05:31:31.000,79.0,51147.0,51147.0,,,,3.0,,,,,,,,,,,,,,,,,
189,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2023-06-21 16:18:50.000,2023-06-21 16:18:49,768.0,,92.0,44.0,56.0,20.0,60.0,4641.0,2022-09-29 10:18:30.000,0.8.12,89.0,24.0,22,True,,xxh-xxh,,,77.0,77.0,https://pypi.org/project/xxh-xxh,,,160.0,201.0,,,,3.0,1800.0,,,,,,,,,,,,,,,,
190,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,,2011-10-14 11:56:14.000,2023-07-21 11:34:22.000,2023-07-21 11:34:22,716.0,3.0,349.0,80.0,161.0,119.0,114.0,4017.0,,,12.0,102.0,22,False,,memory_profiler,conda-forge/memory_profiler,,,,https://pypi.org/project/memory_profiler,,,838505.0,842680.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,367400.0,3.0,,,,,,,,,,,,,,,,,
191,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,153.0,72.0,32.0,27.0,57.0,3929.0,,,19.0,17.0,22,False,,vprof,,,115.0,115.0,https://pypi.org/project/vprof,,,2325.0,2325.0,,,,3.0,,,,,,,,,,,,,,,,,
192,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2023-06-16 19:23:41.476,2021-11-24 14:32:14,130.0,,82.0,31.0,10.0,7.0,38.0,2672.0,2021-11-24 14:32:07.000,1.2.25,48.0,5.0,22,False,,pretty_errors,conda-forge/pretty_errors,,53.0,,https://pypi.org/project/pretty_errors,2021-11-24 14:32:07.000,53.0,29074.0,29459.0,https://anaconda.org/conda-forge/pretty_errors,2023-06-16 19:23:41.476,13094.0,3.0,,,,,,,,,,,,,,,,,
193,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,234.0,70.0,116.0,22.0,78.0,2146.0,2018-11-01 16:02:57.000,0.42,1.0,22.0,22,False,,python-taint,,,92.0,92.0,https://pypi.org/project/python-taint,,,3578.0,3579.0,,,,3.0,110.0,,,,,,,,,,,,,,,,
194,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2023-09-07 16:49:17.000,2023-09-07 16:41:57,207.0,2.0,83.0,28.0,115.0,39.0,77.0,1619.0,2023-09-07 16:49:17.000,1.0.4,19.0,39.0,22,True,,shiv,,,,,https://pypi.org/project/shiv,,,29155.0,29166.0,,,,3.0,599.0,,,,,,,,,,,,,,,,
195,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000,2019-12-20 19:59:49,222.0,,139.0,16.0,66.0,30.0,28.0,832.0,2018-07-25 01:35:11.000,0.6.0,4.0,36.0,22,False,,pycco,,,306.0,306.0,https://pypi.org/project/pycco,,,1761.0,1761.0,,,,3.0,,,,,,,,,,,,,,,,,
196,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,,2019-03-11 13:16:35.000,2023-09-25 23:45:56.000,2023-01-27 11:02:15,1077.0,,81.0,21.0,34.0,18.0,133.0,645.0,2022-11-05 16:32:25.000,0.13.0.0,17.0,17.0,22,False,,py2exe,,,1850.0,1850.0,https://pypi.org/project/py2exe,,,15139.0,15407.0,,,,3.0,14493.0,,,,,,,,,,,,,,,,
197,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2023-07-28 19:56:59.000,2021-10-05 01:31:10,72.0,,42.0,19.0,32.0,41.0,46.0,290.0,2020-07-23 01:35:39.000,0.5.8,5.0,11.0,22,False,,mkdocs-pdf-export-plugin,,['mkdocs'],510.0,510.0,https://pypi.org/project/mkdocs-pdf-export-plugin,,,18278.0,18278.0,,,,3.0,,,,,,,,,,,,,,,,,
198,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,50.0,15.0,100.0,44.0,30.0,281.0,2019-02-25 23:55:38.000,0.8,12.0,33.0,22,False,,baron,,,315.0,315.0,https://pypi.org/project/baron,,,43524.0,43524.0,,,,3.0,,,,,,,,,,,,,,,,,
199,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2023-06-08 09:34:08.000,2021-10-14 20:29:54,188.0,,66.0,10.0,50.0,54.0,44.0,258.0,2021-07-03 02:09:02.000,0.9.3,27.0,6.0,22,False,,mkdocs-with-pdf,,['mkdocs'],386.0,386.0,https://pypi.org/project/mkdocs-with-pdf,,,24887.0,24887.0,,,,3.0,,,,,,,,,,,,,,,,,
200,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2023-08-04 22:44:46.000,2023-08-04 22:44:45,831.0,4.0,10.0,5.0,101.0,19.0,26.0,191.0,2023-01-30 01:24:01.118,1.1.1,67.0,9.0,22,True,,xdoctest,conda-forge/xdoctest,,101.0,,https://pypi.org/project/xdoctest,2023-01-30 01:24:01.118,101.0,128256.0,132379.0,https://anaconda.org/conda-forge/xdoctest,2023-06-16 19:18:12.043,177304.0,3.0,,,,,,,,,,,,,,,,,conda-forge/xdoctest
201,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2023-09-03 22:00:34.000,2023-08-28 07:27:52,227.0,3.0,14.0,3.0,10.0,8.0,71.0,89.0,2023-08-28 07:28:44.000,2.3.6,41.0,5.0,22,True,,mkdocs-print-site-plugin,,['mkdocs'],243.0,243.0,https://pypi.org/project/mkdocs-print-site-plugin,,,18002.0,18002.0,,,,3.0,,,,,,,,,,,,,,,,,
202,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000,2023-01-05 00:12:47,102.0,,196.0,70.0,56.0,27.0,46.0,4439.0,2018-01-16 16:25:41.000,0.2.1,2.0,17.0,21,True,,better-exceptions,,,,,https://pypi.org/project/better-exceptions,,,116216.0,116216.0,,,,3.0,,,,,,,,,,,,,,,,,
203,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2020-08-24 01:31:58.000,2020-08-24 01:31:58,433.0,,114.0,75.0,25.0,15.0,20.0,2965.0,2015-12-25 11:58:18.000,0.1.1,2.0,18.0,21,False,,profiling,,,63.0,63.0,https://pypi.org/project/profiling,,,1870.0,1870.0,,,,3.0,,,,,,,,,,,,,,,,,
204,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2023-03-03 17:07:08.000,2023-03-03 17:07:08,349.0,,198.0,60.0,44.0,40.0,16.0,2729.0,,,,23.0,21,True,,pyrasite,,,49.0,49.0,https://pypi.org/project/pyrasite,,,30962.0,30962.0,,,,3.0,,,,,,,,,,,,,,,,,
205,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,185.0,71.0,170.0,67.0,128.0,1756.0,2017-07-24 08:26:03.000,2.5.0,13.0,56.0,21,False,,sixpack,,,11.0,11.0,https://pypi.org/project/sixpack,,,54.0,54.0,,,,3.0,,,,,,,,,,,,,,,,,
206,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,62.0,28.0,63.0,34.0,33.0,1397.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,21,False,,pyannotate,,,153.0,123.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,30.0,3511.0,3511.0,,,,3.0,,,,,,,,,,,,,,,,,
207,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2023-03-07 21:30:59.000,2022-03-11 18:31:51,368.0,,45.0,24.0,55.0,62.0,73.0,1290.0,2021-07-02 13:10:00.000,0.3.1,26.0,28.0,21,False,,pyflow,,,42.0,42.0,https://pypi.org/project/pyflow,,,168.0,296.0,,,,3.0,6274.0,,,,,,,,,,,,,,,,
208,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2023-08-07 14:53:26.000,2022-07-24 14:45:54,478.0,,82.0,10.0,60.0,47.0,53.0,1084.0,,,5.0,29.0,21,False,,pympler,conda-forge/pympler,,,,https://pypi.org/project/pympler,,,1766722.0,1771556.0,https://anaconda.org/conda-forge/pympler,2023-06-16 13:20:11.899,377084.0,3.0,,,,,,,,,,,,,,,,,
209,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2023-06-16 19:27:40.699,2022-12-22 13:48:56,431.0,,33.0,20.0,16.0,22.0,28.0,955.0,2022-12-22 13:51:11.775,0.4.3,14.0,22.0,21,True,,snoop,conda-forge/snoop,,23.0,,https://pypi.org/project/snoop,2021-11-11 16:57:18.000,23.0,56690.0,56883.0,https://anaconda.org/conda-forge/snoop,2023-06-16 19:27:40.699,4440.0,3.0,,,,,,,,,,,,,,,,,
210,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-09-19 11:00:56.000,2023-01-03 00:40:56,266.0,,73.0,17.0,43.0,31.0,32.0,851.0,,,,20.0,21,True,,portray,,,806.0,806.0,https://pypi.org/project/portray,,,12623.0,12623.0,,,,3.0,,,,,,,,,,,,,,,,,
211,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2023-09-28 06:00:07.530,2023-05-18 17:02:25,1091.0,,74.0,25.0,77.0,5.0,173.0,772.0,,,9.0,39.0,21,True,,green,conda-forge/green,,,,https://pypi.org/project/green,,,12209.0,15621.0,https://anaconda.org/conda-forge/green,2023-09-28 06:00:07.530,129667.0,3.0,,,,,,,,,,,,,,,,,
212,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2023-06-16 19:26:54.897,2023-04-26 09:11:54,1074.0,,43.0,15.0,21.0,41.0,54.0,752.0,2022-09-11 00:45:22.000,3.3.5,51.0,9.0,21,True,,hunter,conda-forge/hunter,,154.0,154.0,https://pypi.org/project/hunter,,,7308.0,9238.0,https://anaconda.org/conda-forge/hunter,2023-06-16 19:26:54.897,50192.0,3.0,,,,,,,,,,,,,,,,,
213,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2023-09-26 13:17:34.000,2023-09-26 13:17:33,589.0,26.0,27.0,5.0,519.0,6.0,54.0,538.0,,,8.0,20.0,21,True,,pytest-randomly,conda-forge/pytest-randomly,,,,https://pypi.org/project/pytest-randomly,,,1107325.0,1114073.0,https://anaconda.org/conda-forge/pytest-randomly,2023-08-15 20:36:31.270,155217.0,3.0,,,,,,,,,,,,,,,,-6.0,
214,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2023-06-16 19:26:54.777,2022-12-17 09:19:54,492.0,,23.0,10.0,44.0,7.0,15.0,357.0,2021-03-24 19:56:29.000,1.7.0,14.0,11.0,21,True,,manhole,conda-forge/manhole,,261.0,261.0,https://pypi.org/project/manhole,,,14236.0,14917.0,https://anaconda.org/conda-forge/manhole,2023-06-16 19:26:54.777,17709.0,3.0,,,,,,,,,,,,,,,,,
215,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2023-09-21 18:06:29.000,2023-06-11 00:08:52,155.0,,33.0,8.0,34.0,4.0,24.0,152.0,2021-07-27 09:00:22.000,0.4.8,13.0,10.0,21,True,,lazydocs,,,173.0,173.0,https://pypi.org/project/lazydocs,,,5840.0,5840.0,,,,3.0,,,,,,,,,,,,,,,,,
216,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,188.0,24.0,95.0,49.0,83.0,586.0,,,,39.0,20,False,,sphinx-bootstrap-theme,,['sphinx'],,,https://pypi.org/project/sphinx-bootstrap-theme,,,102651.0,102651.0,,,,3.0,,,,,,,,,,,,,,,,,
217,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2023-09-26 08:18:43.000,2023-09-26 08:18:42,369.0,33.0,37.0,8.0,220.0,8.0,62.0,558.0,,,13.0,19.0,20,True,adamchainz/blacken-docs,blacken-docs,conda-forge/blacken-docs,,,,https://pypi.org/project/blacken-docs,,,156386.0,157217.0,https://anaconda.org/conda-forge/blacken-docs,2023-08-16 10:40:14.275,31579.0,3.0,,,,,,,,,,,,,,,,,
218,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2023-08-30 11:53:48.000,2022-11-03 10:04:57,807.0,,75.0,24.0,116.0,48.0,58.0,520.0,,,4.0,62.0,20,True,,pytest-virtualenv,conda-forge/pytest-shutil,,,,https://pypi.org/project/pytest-virtualenv,,,37183.0,38013.0,https://anaconda.org/conda-forge/pytest-shutil,2023-06-16 16:13:53.097,51492.0,3.0,,,,,,,,,,,,,,,,,
