,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
170,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2023-07-21 16:19:56.000,2022-01-27 10:32:34,98.0,,22.0,9.0,22.0,20.0,21.0,341.0,2020-02-01 18:04:00.000,0.6.3,12.0,9.0,25,False,,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],2117.0,1975.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,142.0,449678.0,456354.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2023-06-16 13:24:44.425,514114.0,3.0,,,,,,,,,,,,,,,,,
171,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2023-09-07 10:28:58.000,2023-09-07 10:26:00,565.0,1.0,39.0,6.0,70.0,20.0,76.0,280.0,,,43.0,22.0,25,True,,check-manifest,conda-forge/check-manifest,,12591.0,9490.0,https://pypi.org/project/check-manifest,2022-12-05 08:17:08.785,3101.0,215434.0,217204.0,https://anaconda.org/conda-forge/check-manifest,2023-06-16 16:12:23.756,100908.0,3.0,,,,,,,,,,,,,,,,,
172,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,,2020-01-14 11:27:41.000,2023-08-30 17:54:44.000,2023-04-16 08:34:06,854.0,,28.0,14.0,27.0,170.0,307.0,265.0,2022-12-28 12:12:07.000,0.28.5,7.0,31.0,25,False,,py2app,,,4516.0,4516.0,https://pypi.org/project/py2app,,,19896.0,19896.0,,,,3.0,,,,,,,,,,,,,,,,,
173,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2023-07-16 21:30:01.000,2023-05-08 06:33:29,274.0,,33.0,9.0,97.0,11.0,52.0,229.0,2022-12-18 18:46:32.000,0.10.3,13.0,16.0,25,True,realpython/pytest-mypy,pytest-mypy,conda-forge/pytest-mypy,['pytest'],3666.0,3666.0,https://pypi.org/project/pytest-mypy,,,280703.0,282636.0,https://anaconda.org/conda-forge/pytest-mypy,2023-06-16 19:18:02.883,83119.0,3.0,,,,,,,,,,,,,,,,,
174,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2023-06-16 19:24:01.290,2021-02-16 17:29:00,446.0,,52.0,9.0,171.0,33.0,23.0,197.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,25,False,wearepal/data-science-types,data-science-types,conda-forge/data-science-types,,1073.0,1027.0,https://pypi.org/project/data-science-types,2021-02-16 16:45:03.000,46.0,140800.0,141079.0,https://anaconda.org/conda-forge/data-science-types,2023-06-16 19:24:01.290,9236.0,3.0,,,,,,,,,,,,,,,,,
175,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2023-09-04 16:59:36.000,2023-09-04 16:59:35,168.0,4.0,11.0,2.0,52.0,6.0,23.0,160.0,2022-12-20 09:31:01.407,0.3.6,20.0,10.0,25,True,,flake8-black,conda-forge/flake8-black,['flake8'],7381.0,7124.0,https://pypi.org/project/flake8-black,2022-12-20 09:31:01.407,257.0,921577.0,930368.0,https://anaconda.org/conda-forge/flake8-black,2023-06-16 16:15:31.454,448353.0,3.0,,,,,,,,,,,,,,,,,
176,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2023-09-06 18:04:26.000,2022-12-22 23:43:03,285.0,,21.0,4.0,61.0,2.0,42.0,105.0,2022-12-22 23:44:03.313,2.1.0,26.0,17.0,25,True,,flake8-builtins,conda-forge/flake8-builtins,['flake8'],10033.0,9540.0,https://pypi.org/project/flake8-builtins,2022-12-22 23:44:03.313,493.0,605658.0,608346.0,https://anaconda.org/conda-forge/flake8-builtins,2023-06-16 13:23:26.276,220460.0,3.0,,,,,,,,,,,,,,,,,
177,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2023-09-04 06:23:48.000,2023-07-27 01:03:50,331.0,1.0,160.0,55.0,132.0,41.0,132.0,4340.0,2023-03-20 14:10:04.829,23.3.0,23.0,45.0,24,True,,monkeytype,conda-forge/monkeytype,,26.0,,https://pypi.org/project/monkeytype,2022-02-18 23:46:48.000,26.0,50012.0,50806.0,https://anaconda.org/conda-forge/monkeytype,2023-06-16 16:09:34.593,54021.0,2.0,,,,,,,,,,,,,,,,,
178,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2023-06-16 16:11:48.791,2023-01-20 18:08:14,186.0,,96.0,36.0,75.0,44.0,34.0,1489.0,2020-09-17 01:55:39.000,0.9.0,8.0,27.0,24,True,,bowler,conda-forge/bowler,,13.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,13.0,89573.0,89871.0,https://anaconda.org/conda-forge/bowler,2023-06-16 16:11:48.791,17335.0,2.0,,,,,,,,,,,,,,,,,
179,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,73.0,28.0,106.0,80.0,48.0,673.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,24,False,,redbaron,,,712.0,582.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,130.0,32608.0,32608.0,,,,2.0,,,,,,,,,,,,,,,,,
180,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2023-09-04 23:19:27.000,2023-08-29 16:07:07,363.0,33.0,40.0,7.0,212.0,9.0,61.0,548.0,2023-08-16 08:58:38.000,1.16.0,26.0,18.0,24,True,adamchainz/blacken-docs,blacken-docs,conda-forge/blacken-docs,,34.0,,https://pypi.org/project/blacken-docs,2023-08-16 08:58:38.000,34.0,151231.0,152046.0,https://anaconda.org/conda-forge/blacken-docs,2023-08-16 10:40:14.275,30998.0,3.0,,,,,,,,,,,,,,,,,
181,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2023-09-03 09:44:52.000,2022-07-29 16:12:10,178.0,,38.0,5.0,103.0,27.0,27.0,493.0,,,,12.0,24,False,,interrogate,,,5043.0,5043.0,https://pypi.org/project/interrogate,,,83809.0,83809.0,,,,3.0,,,,,,,,,,,,,,,,,
182,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2023-06-16 13:24:07.930,2022-12-10 16:20:39,292.0,,71.0,10.0,100.0,12.0,90.0,273.0,2022-11-26 20:15:35.517,0.18.2,35.0,46.0,24,True,,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1239.0,,https://pypi.org/project/flake8-import-order,2022-11-26 20:15:35.517,1239.0,393765.0,396688.0,https://anaconda.org/conda-forge/flake8-import-order,2023-06-16 13:24:07.930,239761.0,3.0,,,,,,,,,,,,,,,,,
183,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2023-08-12 17:24:35.000,2023-08-12 17:19:26,116.0,3.0,20.0,6.0,16.0,8.0,28.0,224.0,2023-08-12 17:24:35.000,0.9.1,22.0,10.0,24,True,,xenon,conda-forge/xenon,,1174.0,1093.0,https://pypi.org/project/xenon,2023-08-12 17:24:35.000,81.0,169949.0,170247.0,https://anaconda.org/conda-forge/xenon,2023-06-16 13:23:09.938,21174.0,3.0,,,,,,,,,,,,,,,,,
184,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,Saxpath,2012-12-23 04:39:48.000,2023-06-12 14:15:35.396,2023-06-12 09:19:41,183.0,1.0,24.0,5.0,25.0,7.0,16.0,188.0,2023-06-09 06:33:02.577,2.3.0,19.0,13.0,24,False,PyCQA/eradicate,eradicate,conda-forge/eradicate,,14286.0,14192.0,https://pypi.org/project/eradicate,2023-06-09 06:33:02.577,94.0,669637.0,669932.0,https://anaconda.org/conda-forge/eradicate,2023-06-12 14:15:35.396,8580.0,2.0,,,,,,,,,,,,,,,,,
185,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2023-06-16 19:23:18.580,2022-03-07 18:48:36,240.0,,32.0,3.0,45.0,21.0,80.0,48.0,2021-09-21 19:52:30.000,0.12.0,13.0,23.0,24,False,,pytkdocs,conda-forge/pytkdocs,,1281.0,1281.0,https://pypi.org/project/pytkdocs,,,78870.0,81555.0,https://anaconda.org/conda-forge/pytkdocs,2023-06-16 19:23:18.580,94001.0,3.0,,,,,,,,,,,,,,,,,
186,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,170.0,72.0,32.0,27.0,57.0,3931.0,2018-06-24 14:16:36.000,0.37.6,24.0,17.0,23,False,,vprof,,,131.0,115.0,https://pypi.org/project/vprof,2020-02-29 13:31:59.000,16.0,2423.0,2423.0,,,,3.0,,,,,,,,,,,,,,,,,
187,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,235.0,70.0,116.0,22.0,78.0,2142.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,23,False,,python-taint,,,103.0,91.0,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,12.0,3137.0,3138.0,,,,3.0,109.0,,,,,,,,,,,,,,,,
188,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000,2019-12-20 19:59:49,222.0,,149.0,16.0,66.0,32.0,28.0,829.0,2018-07-25 01:44:55.232,0.6.0,11.0,36.0,23,False,,pycco,,,421.0,306.0,https://pypi.org/project/pycco,2016-06-04 18:49:28.000,115.0,1753.0,1753.0,,,,3.0,,,,,,,,,,,,,,,,,
189,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2023-06-16 16:07:30.628,2019-06-15 20:36:43,183.0,,55.0,12.0,49.0,51.0,43.0,703.0,,,1.0,16.0,23,False,,pytest-watch,conda-forge/pytest-watch,['pytest'],8524.0,8524.0,https://pypi.org/project/pytest-watch,,,438016.0,439378.0,https://anaconda.org/conda-forge/pytest-watch,2023-06-16 16:07:30.628,92633.0,3.0,,,,,,,,,,,,,,,,,
190,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2022-12-08 10:54:50.000,2020-11-16 12:31:58,468.0,,63.0,24.0,85.0,28.0,52.0,507.0,2020-11-16 12:36:24.000,0.11.2,7.0,23.0,23,False,,mamba,,,836.0,836.0,https://pypi.org/project/mamba,,,6292.0,6292.0,,,,3.0,,,,,,,,,,,,,,,,,
191,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,,2016-02-12 06:52:50.000,2023-09-07 09:14:07.000,2023-09-04 17:14:39,1127.0,30.0,156.0,33.0,393.0,34.0,289.0,414.0,2023-08-02 15:50:00.000,3.4.5,43.0,70.0,23,False,,,constructor,,14.0,14.0,,,,,94.0,https://anaconda.org/anaconda/constructor,2023-09-07 06:05:35.443,8160.0,3.0,276.0,,,,,,,,,,,,,,,,
192,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2023-09-05 13:06:38.000,2023-09-05 13:06:37,457.0,39.0,21.0,7.0,196.0,,54.0,310.0,2023-08-30 17:27:37.000,3.1.0,41.0,11.0,23,True,,add-trailing-comma,,,21.0,,https://pypi.org/project/add-trailing-comma,2023-08-30 17:27:37.000,21.0,26212.0,26212.0,,,,3.0,,,,,,,,,,,,,,,,,
193,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,52.0,15.0,100.0,46.0,30.0,281.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,23,False,,baron,,,371.0,312.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,59.0,32697.0,32697.0,,,,3.0,,,,,,,,,,,,,,,,,
194,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2023-09-05 00:48:51.000,2023-09-05 00:19:59,122.0,6.0,21.0,7.0,47.0,8.0,12.0,217.0,2022-10-25 11:19:00.465,1.4.1,10.0,10.0,23,True,,pytest-datadir,conda-forge/pytest-datadir,['pytest'],1605.0,1487.0,https://pypi.org/project/pytest-datadir,2022-10-25 11:19:00.465,118.0,171532.0,174148.0,https://anaconda.org/conda-forge/pytest-datadir,2023-06-16 13:24:06.959,217160.0,3.0,,,,,,,,,,,,,,,,,
195,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2023-07-30 13:52:49.000,2023-06-26 22:36:04,503.0,1.0,369.0,74.0,132.0,107.0,225.0,5654.0,2023-07-30 13:52:49.000,1.2.2,10.0,58.0,22,True,,,,,13.0,13.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
196,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2023-06-21 16:18:50.000,2023-06-21 16:18:49,768.0,4.0,90.0,44.0,56.0,20.0,59.0,4572.0,2022-09-29 10:18:30.000,0.8.12,89.0,24.0,22,True,,xxh-xxh,,,76.0,76.0,https://pypi.org/project/xxh-xxh,,,203.0,243.0,,,,3.0,1754.0,,,,,,,,,,,,,,,,
197,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,,2018-02-28 04:47:03.000,2023-08-24 18:51:39.500,2022-02-16 05:16:40,168.0,,374.0,76.0,41.0,14.0,38.0,4019.0,2018-12-04 10:11:53.000,2.0.0,47.0,16.0,22,False,,rebound,conda-forge/rebound,,24.0,24.0,https://pypi.org/project/rebound,,,2019.0,9744.0,https://anaconda.org/conda-forge/rebound,2023-08-24 18:51:39.500,308887.0,3.0,233.0,,,,,,,,,,,,,,,,
198,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2023-09-07 00:07:40.000,2022-11-04 03:21:51,205.0,,83.0,29.0,114.0,39.0,76.0,1619.0,2022-11-02 23:26:19.000,1.0.3,18.0,39.0,22,True,,shiv,,,,,https://pypi.org/project/shiv,,,21962.0,21973.0,,,,3.0,590.0,,,,,,,,,,,,,,,,
199,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2023-03-07 21:30:59.000,2022-03-11 18:31:51,368.0,,45.0,24.0,55.0,63.0,72.0,1287.0,2021-07-02 13:17:04.000,0.3.1,26.0,28.0,22,False,,pyflow,,,43.0,42.0,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000,1.0,167.0,292.0,,,,3.0,6163.0,,,,,,,,,,,,,,,,
200,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2023-09-06 00:26:02.432,2023-09-03 16:50:32,132.0,9.0,34.0,11.0,89.0,11.0,39.0,821.0,2023-09-03 16:53:31.000,0.12.2,18.0,12.0,22,True,,python-devtools,conda-forge/python-devtools,,1580.0,1580.0,https://pypi.org/project/python-devtools,,,356.0,956.0,https://anaconda.org/conda-forge/python-devtools,2023-09-06 00:26:02.432,17423.0,3.0,,,,,,,,,,,,,,,,,
201,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2023-06-16 19:26:54.897,2023-04-26 09:11:54,1074.0,,43.0,15.0,21.0,41.0,54.0,749.0,2023-04-26 10:15:04.184,3.6.1,53.0,9.0,22,True,,hunter,conda-forge/hunter,,171.0,149.0,https://pypi.org/project/hunter,2023-04-26 10:15:04.184,22.0,8353.0,10242.0,https://anaconda.org/conda-forge/hunter,2023-06-16 19:26:54.897,49115.0,3.0,,,,,,,,,,,,,,,,,
202,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2023-07-28 19:56:59.000,2021-10-05 01:31:10,72.0,,42.0,19.0,32.0,41.0,46.0,289.0,2020-07-23 01:35:39.000,0.5.8,5.0,11.0,22,False,,mkdocs-pdf-export-plugin,,['mkdocs'],492.0,492.0,https://pypi.org/project/mkdocs-pdf-export-plugin,,,17949.0,17949.0,,,,3.0,,,,,,,,,,,,,,,,,
203,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2023-06-08 09:34:08.000,2021-10-14 20:29:54,188.0,,65.0,10.0,50.0,54.0,44.0,255.0,2021-07-03 02:09:02.000,0.9.3,27.0,6.0,22,False,,mkdocs-with-pdf,,['mkdocs'],375.0,375.0,https://pypi.org/project/mkdocs-with-pdf,,,21541.0,21541.0,,,,3.0,,,,,,,,,,,,,,,,,
204,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2023-08-04 22:44:46.000,2023-08-04 22:44:45,831.0,4.0,10.0,5.0,101.0,19.0,26.0,190.0,2023-01-30 01:24:01.118,1.1.1,67.0,9.0,22,True,,xdoctest,conda-forge/xdoctest,,101.0,,https://pypi.org/project/xdoctest,2023-01-30 01:24:01.118,101.0,121620.0,125559.0,https://anaconda.org/conda-forge/xdoctest,2023-06-16 19:18:12.043,169382.0,3.0,,,,,,,,,,,,,,,,,conda-forge/xdoctest
205,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,DISCONTINUED: sphinx builder that outputs markdown files. The active version of this project is now being maintained..,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2023-08-13 05:31:31.000,2023-06-24 21:25:38,106.0,2.0,46.0,7.0,27.0,,39.0,164.0,2023-08-13 05:31:31.000,0.6.5,29.0,20.0,22,True,,sphinx-markdown-builder,,['sphinx'],804.0,725.0,https://pypi.org/project/sphinx-markdown-builder,2023-08-13 05:31:31.000,79.0,55333.0,55333.0,,,,3.0,,,,,,,,,,,,,,,,,
206,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2023-09-03 22:00:34.000,2023-08-28 07:27:52,227.0,7.0,14.0,3.0,10.0,8.0,71.0,87.0,2023-08-28 07:29:57.000,2.3.6,41.0,5.0,22,True,,mkdocs-print-site-plugin,,['mkdocs'],241.0,235.0,https://pypi.org/project/mkdocs-print-site-plugin,2023-08-28 07:29:57.000,6.0,15400.0,15400.0,,,,3.0,,,,,,,,,,,,,,,,,
207,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000,2023-01-05 00:12:47,102.0,,197.0,70.0,56.0,27.0,46.0,4429.0,2018-01-16 16:25:41.000,0.2.1,2.0,17.0,21,True,,better-exceptions,,,,,https://pypi.org/project/better-exceptions,,,122932.0,122932.0,,,,3.0,,,,,,,,,,,,,,,,,
208,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133,2020-08-24 01:31:58,433.0,,120.0,75.0,25.0,17.0,20.0,2991.0,2017-06-28 06:10:16.000,0.1.3,4.0,18.0,21,False,,profiling,,,69.0,63.0,https://pypi.org/project/profiling,2017-06-28 06:10:16.000,6.0,2579.0,2579.0,,,,3.0,,,,,,,,,,,,,,,,,
209,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2023-03-03 17:07:08.000,2023-03-03 17:07:08,349.0,,198.0,60.0,44.0,40.0,16.0,2724.0,,,,23.0,21,True,,pyrasite,,,49.0,49.0,https://pypi.org/project/pyrasite,,,28771.0,28771.0,,,,3.0,,,,,,,,,,,,,,,,,
210,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,185.0,71.0,170.0,88.0,128.0,1756.0,2017-11-22 14:27:35.000,2.7.0,37.0,56.0,21,False,,sixpack,,,15.0,11.0,https://pypi.org/project/sixpack,2017-11-22 14:27:35.000,4.0,42.0,42.0,,,,3.0,,,,,,,,,,,,,,,,,
211,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2023-09-05 21:11:14.000,2023-09-05 21:07:28,100.0,3.0,55.0,43.0,22.0,8.0,25.0,1552.0,2020-12-02 20:41:20.000,20.12.2,3.0,41.0,21,True,,xar,,,28.0,28.0,https://pypi.org/project/xar,2020-12-02 20:41:20.000,,534.0,534.0,,,,3.0,,,,,,,,,,,,,,,,,
212,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,62.0,28.0,63.0,34.0,33.0,1396.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,21,False,,pyannotate,,,153.0,123.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,30.0,3331.0,3331.0,,,,3.0,,,,,,,,,,,,,,,,,
213,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2023-06-16 19:27:40.699,2022-12-22 13:48:56,431.0,,33.0,20.0,16.0,22.0,28.0,948.0,2022-12-22 13:51:11.775,0.4.3,14.0,22.0,21,True,,snoop,conda-forge/snoop,,23.0,,https://pypi.org/project/snoop,2021-11-11 16:57:18.000,23.0,38462.0,38649.0,https://anaconda.org/conda-forge/snoop,2023-06-16 19:27:40.699,4303.0,3.0,,,,,,,,,,,,,,,,,
214,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,,2019-03-11 13:16:35.000,2023-06-11 01:13:27.000,2023-01-27 11:02:15,1077.0,,80.0,21.0,33.0,17.0,133.0,637.0,2022-11-05 16:32:25.000,0.13.0.0,17.0,17.0,21,False,,py2exe,,,1836.0,1836.0,https://pypi.org/project/py2exe,,,14017.0,14282.0,,,,3.0,14315.0,,,,,,,,,,,,,,,,
