,name,github_id,category,description,resource,homepage,contributor_count,github_url,license,created_at,updated_at,fork_count,open_issue_count,star_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,last_commit_pushed_at,commit_count,recent_commit_count,watchers_count,pr_count,closed_issue_count,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,github_release_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,updated_github_id,conda_forge
184,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,6.0,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2024-05-25 03:08:01.000000,80.0,92.0,357.0,21,False,mkdocs-with-pdf,,['mkdocs'],944.0,936.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000,2021-07-03 02:04:39.000,0.9.3,28.0,8.0,247686.0,247686.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
185,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,50.0,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2026-05-26 00:52:05.000000,73.0,14.0,281.0,21,True,flake8-import-order,conda-forge/flake8-import-order,['flake8'],654.0,,https://pypi.org/project/flake8-import-order,2025-06-24 12:47:38.000,2025-06-24 12:47:38.000,0.19.2,38.0,654.0,1649144.0,1662830.0,https://anaconda.org/conda-forge/flake8-import-order,2025-06-26 20:28:26.571,629569.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
186,asteval,newville/asteval,ast,"Safe, minimalistic evaluator of python expression using ast module.",,https://github.com/lmfit/asteval,28.0,,MIT,2021-02-11 03:06:29.408,2026-08-22 18:25:53.323000,53.0,,220.0,21,True,asteval,conda-forge/asteval,,229.0,,https://pypi.org/project/asteval,2026-08-21 21:07:05.000,2026-08-21 21:07:05.000,1.0.10,45.0,229.0,,16728.0,https://anaconda.org/conda-forge/asteval,2026-08-22 18:25:53.323,1120780.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
187,eradicate,myint/eradicate,refactoring,Removes commented-out code.,,https://github.com/pycqa/eradicate,17.0,,Saxpath,2021-04-19 20:24:54.437,2025-11-01 17:12:18.956000,26.0,,218.0,21,False,eradicate,conda-forge/eradicate,,17054.0,17023.0,https://pypi.org/project/eradicate,2025-10-27 07:14:29.000,2025-10-27 07:14:29.000,3.0.1,21.0,31.0,745814.0,746189.0,https://anaconda.org/conda-forge/eradicate,2025-11-01 17:12:18.956,24388.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
188,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,23.0,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2025-04-22 14:57:38.190000,30.0,6.0,54.0,21,False,pytkdocs,conda-forge/pytkdocs,,1688.0,1666.0,https://pypi.org/project/pytkdocs,2025-03-09 17:32:40.000,2025-03-09 17:32:40.000,0.16.5,30.0,22.0,105908.0,109536.0,https://anaconda.org/conda-forge/pytkdocs,2025-04-22 14:57:38.190,257637.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
189,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,186.0,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2026-09-10 18:18:48.194000,451.0,466.0,8090.0,20,True,,conda-forge/mamba,,,,,,,,186.0,,,373403.0,https://anaconda.org/conda-forge/mamba,2026-09-10 18:18:48.194,28378689.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
190,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,5.0,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2025-04-22 14:57:40.153000,87.0,13.0,2861.0,20,False,pretty_errors,conda-forge/pretty_errors,,110.0,,https://pypi.org/project/pretty_errors,2021-11-24 14:32:07.000,2021-11-24 14:32:07.000,1.2.25,48.0,110.0,173873.0,174389.0,https://anaconda.org/conda-forge/pretty_errors,2025-04-22 14:57:40.153,36121.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
191,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,45.0,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2026-01-10 12:19:00.000000,109.0,65.0,1918.0,20,True,shiv,,,29.0,,https://pypi.org/project/shiv,2024-11-01 19:47:45.000,2024-11-01 19:47:45.000,1.0.8,65.0,29.0,320674.0,320674.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
192,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,37.0,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000000,116.0,107.0,1788.0,20,False,dephell,,,871.0,848.0,https://pypi.org/project/dephell,2020-04-28 06:31:03.273,2020-04-28 06:31:03.273,0.8.3,30.0,23.0,755.0,755.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
193,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,17.0,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000000,61.0,36.0,1442.0,20,False,pyannotate,,,189.0,155.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,2019-09-16 15:37:03.000,1.2.0,9.0,34.0,125024.0,125024.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
194,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,20.0,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-09-19 11:00:56.000000,72.0,32.0,864.0,20,False,portray,,,893.0,871.0,https://pypi.org/project/portray,2022-12-19 09:01:00.611,2022-12-19 09:01:00.611,1.8.0,29.0,22.0,29078.0,29078.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
195,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin/,12.0,,MIT,,2024-12-22 21:13:46.000000,42.0,,623.0,20,False,mkdocs-awesome-pages-plugin,,['mkdocs'],940.0,724.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,2024-12-22 21:13:46.000,2024-12-22 21:13:46.000,2.10.1,27.0,216.0,737824.0,737824.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
196,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,33.0,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000000,50.0,57.0,302.0,20,False,baron,,,467.0,462.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,2021-12-09 03:33:32.000,0.10.1,21.0,5.0,293903.0,293903.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
197,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of RegEx.,,https://github.com/Erotemic/xdoctest,14.0,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2026-03-27 03:08:44.328000,18.0,25.0,222.0,20,True,xdoctest,conda-forge/xdoctest,,261.0,,https://pypi.org/project/xdoctest,2026-03-27 01:13:23.000,2026-03-27 01:13:23.000,1.3.2,76.0,261.0,1046221.0,1050120.0,https://anaconda.org/conda-forge/xdoctest,2026-03-27 03:08:44.328,284674.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,conda-forge/xdoctest
198,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,12.0,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2021-10-05 01:33:27.000000,34.0,41.0,215.0,20,False,mkdocs-pdf-export-plugin,,['mkdocs'],1543.0,1537.0,https://pypi.org/project/mkdocs-pdf-export-plugin,2021-10-05 01:33:27.000,2021-10-05 01:33:27.000,0.5.10,24.0,6.0,31486.0,31486.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
199,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,17.0,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2026-09-08 11:29:58.000000,28.0,14.0,186.0,20,True,mkdocs-print-site-plugin,,['mkdocs'],45.0,,https://pypi.org/project/mkdocs-print-site-plugin,2026-09-08 11:29:58.000,2025-05-07 07:31:00.000,2.7.3,51.0,45.0,173336.0,173336.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
200,flake8-bandit,tylerwince/flake8-bandit,linters,Automated security testing using bandit and flake8.,,https://github.com/tylerwince/flake8-bandit,12.0,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2023-09-13 06:38:29.000000,23.0,12.0,111.0,20,False,flake8-bandit,,['flake8'],210.0,,https://pypi.org/project/flake8-bandit,2022-08-29 14:28:51.025,2022-08-29 14:28:51.025,4.1.1,13.0,210.0,443137.0,443137.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
201,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,13.0,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2025-05-10 18:39:17.052000,4.0,1.0,81.0,20,False,xenon,conda-forge/xenon,,1953.0,1906.0,https://pypi.org/project/xenon,2024-10-21 10:27:51.000,2024-10-21 10:27:51.000,0.9.3,24.0,47.0,1277313.0,1279948.0,https://anaconda.org/conda-forge/xenon,2025-05-10 18:39:17.052,42163.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
202,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,17.0,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000000,153.0,30.0,3958.0,19,False,vprof,,,157.0,146.0,https://pypi.org/project/vprof,2020-02-29 13:31:59.000,2018-06-24 14:16:36.000,0.37.6,24.0,11.0,4029.0,4029.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
203,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,10.0,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2025-11-03 14:44:40.719000,51.0,49.0,873.0,19,True,hunter,conda-forge/hunter,,17.0,,https://pypi.org/project/hunter,2025-08-22 22:11:39.000,2025-08-22 22:11:39.000,3.9.0,56.0,17.0,1050415.0,1054427.0,https://anaconda.org/conda-forge/hunter,2025-11-03 14:44:40.719,248766.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
204,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,36.0,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000000,146.0,35.0,844.0,19,False,pycco,,,352.0,346.0,https://pypi.org/project/pycco,2018-07-25 01:44:55.232,2018-07-25 01:44:55.232,0.6.0,11.0,6.0,2914.0,2914.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
205,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,52.0,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2025-11-12 22:19:10.000000,67.0,44.0,693.0,19,False,fixit,,,131.0,115.0,https://pypi.org/project/fixit,2025-11-12 22:19:10.000,2025-11-12 22:19:10.000,2.2.1,13.0,16.0,576372.0,576372.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
206,blacken-docs,asottile/blacken-docs,documentation,Run Black on Python code blocks in documentation files.,,https://github.com/asottile/blacken-docs,26.0,,MIT,2020-07-16 13:05:04.123,2025-09-08 21:36:16.747000,45.0,,670.0,19,True,blacken-docs,conda-forge/blacken-docs,,1747.0,1628.0,https://pypi.org/project/blacken-docs,2025-09-08 15:33:17.000,2025-09-08 15:33:17.000,1.20.0,31.0,119.0,,905.0,https://anaconda.org/conda-forge/blacken-docs,2025-09-08 21:36:16.747,67025.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
207,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,67.0,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2026-01-28 17:36:23.000000,89.0,47.0,598.0,19,True,pytest-virtualenv,conda-forge/pytest-shutil,,73.0,,https://pypi.org/project/pytest-virtualenv,2024-11-29 19:33:49.000,2024-11-29 19:33:49.000,1.8.1,14.0,73.0,19294.0,21672.0,https://anaconda.org/conda-forge/pytest-shutil,2025-04-22 14:56:53.611,140324.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
208,assertpy,ActivisionGameScience/assertpy,testing,Simple assertion library for unit testing in python with a fluent API.,,https://github.com/ActivisionGameScience/assertpy,11.0,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2019-11-17 15:47:15.000,2025-04-22 14:56:43.876000,75.0,,520.0,19,False,assertpy,conda-forge/assertpy,,99.0,,https://pypi.org/project/assertpy,2020-07-19 14:39:02.000,,,13.0,99.0,900411.0,901121.0,https://anaconda.org/conda-forge/assertpy,2025-04-22 14:56:43.876,52590.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
209,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,82.0,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2026-09-02 09:45:07.057000,180.0,47.0,497.0,19,True,,constructor,,28.0,28.0,,,2026-08-28 15:36:41.000,3.17.1,60.0,,,276.0,https://anaconda.org/anaconda/constructor,2026-09-02 09:45:07.057,35079.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
210,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,46.0,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2025-04-22 14:56:29.275000,86.0,46.0,463.0,19,False,paver,conda-forge/paver,,13.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,2017-12-31 01:13:41.000,1.3.4,28.0,13.0,125664.0,126790.0,https://anaconda.org/conda-forge/paver,2025-04-22 14:56:29.275,132890.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
211,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,18.0,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2025-11-30 12:15:09.000000,24.0,48.0,413.0,19,True,nitpick,,['flake8'],1398.0,1372.0,https://pypi.org/project/nitpick,2025-11-30 12:11:22.000,2025-11-30 12:11:22.000,0.38.1,38.0,26.0,7130.0,7130.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
212,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/tvorog/pytest-lazy-fixture,9.0,https://github.com/tvorog/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2025-04-22 14:56:34.780000,30.0,23.0,379.0,19,False,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],3773.0,3478.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,2020-02-01 18:04:00.000,0.6.3,12.0,295.0,,7249.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2025-04-22 14:56:34.780,819148.0,3.0,,,,,,,,,,,,-3.0,,,,,,,,,,,,
213,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,17.0,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2025-04-22 14:57:50.454000,12.0,8.0,310.0,19,False,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],20550.0,20377.0,https://pypi.org/project/flake8-eradicate,2023-05-31 09:59:03.360,2023-05-31 09:59:03.360,1.5.0,16.0,173.0,,475.0,https://anaconda.org/conda-forge/flake8-eradicate,2025-04-22 14:57:50.454,30898.0,3.0,,,,,,,,,,,,-4.0,,,,,,,,,,,,
214,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,13.0,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2025-08-28 22:06:24.000000,43.0,4.0,236.0,19,True,lazydocs,,,491.0,426.0,https://pypi.org/project/lazydocs,2021-07-27 08:05:42.000,2021-07-27 08:05:42.000,0.4.8,18.0,65.0,26075.0,26075.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
215,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,16.0,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2026-01-06 00:50:50.189000,23.0,55.0,195.0,19,True,flake8-simplify,conda-forge/flake8-simplify,,137.0,,https://pypi.org/project/flake8-simplify,2026-01-01 13:32:20.000,2026-01-01 13:32:20.000,0.30.0,40.0,137.0,326861.0,327997.0,https://anaconda.org/conda-forge/flake8-simplify,2026-01-06 00:50:50.189,78439.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
216,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,10.0,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2025-07-28 15:33:16.000000,41.0,32.0,176.0,19,False,releases,conda-forge/sphinx-releases,['sphinx'],798.0,757.0,https://pypi.org/project/releases,2023-04-28 19:14:01.551,2023-04-28 19:14:01.551,2.1.1,37.0,41.0,25747.0,26339.0,https://anaconda.org/conda-forge/sphinx-releases,2025-04-22 14:56:50.743,59234.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
217,dodgy,landscapeio/dodgy,security,Dodgy: Searches for dodgy looking lines in Python code.,,https://github.com/landscapeio/dodgy,14.0,,MIT,2016-08-11 14:42:36.022,2025-04-22 14:56:26.263000,18.0,,123.0,19,False,dodgy,conda-forge/dodgy,,3247.0,3196.0,https://pypi.org/project/dodgy,2019-12-31 16:44:58.000,2019-12-31 16:44:58.000,0.2.1,10.0,51.0,823826.0,825585.0,https://anaconda.org/conda-forge/dodgy,2025-04-22 14:56:26.263,212848.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
218,mkdocs-git-revision-date-plugin,zhaoterryy/mkdocs-git-revision-date-plugin,documentation,MkDocs plugin for setting revision date from git per markdown file.,,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,7.0,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,MIT,2018-12-03 04:29:33.000,2023-03-28 19:19:30.000000,8.0,6.0,56.0,19,False,mkdocs-git-revision-date-plugin,,['mkdocs'],3092.0,3051.0,https://pypi.org/project/mkdocs-git-revision-date-plugin,2022-03-08 14:42:31.000,2022-03-08 14:42:31.000,0.3.2,9.0,41.0,123470.0,123470.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
219,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,18.0,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133000,112.0,17.0,2951.0,18,False,profiling,,,82.0,80.0,https://pypi.org/project/profiling,2021-12-15 15:24:47.133,2017-06-28 06:10:16.000,0.1.3,5.0,2.0,1118.0,1118.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
220,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,25.0,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2017-12-21 21:09:24.000000,143.0,28.0,1766.0,18,False,pyrasite,,,75.0,75.0,https://pypi.org/project/pyrasite,2012-05-09 19:11:33.000,,,13.0,,10067.0,10067.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
221,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,56.0,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000000,184.0,89.0,1762.0,18,False,sixpack,,,14.0,14.0,https://pypi.org/project/sixpack,2017-11-22 14:27:35.000,2017-11-22 14:27:35.000,2.7.0,37.0,,321.0,321.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
222,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,44.0,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2023-12-28 22:35:49.000000,56.0,8.0,1577.0,18,False,xar,,,,,https://pypi.org/project/xar,2020-12-02 20:41:20.000,2020-12-02 20:41:20.000,20.12.2,3.0,,5285.0,5285.0,,,,3.0,,,,,,2023-12-28 22:31:34,105.0,,8.0,24.0,25.0,,,,,,,,,,,,,
223,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,3.0,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2025-04-22 14:57:56.114000,122.0,5.0,1539.0,18,False,heartrate,conda-forge/heartrate,,76.0,73.0,https://pypi.org/project/heartrate,2021-11-13 14:58:19.000,2021-11-13 14:58:19.000,0.2.2,4.0,3.0,1662.0,1785.0,https://anaconda.org/conda-forge/heartrate,2025-04-22 14:57:56.114,7791.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
224,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,30.0,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2025-12-30 18:35:32.000000,48.0,65.0,1335.0,18,True,pyflow,,,45.0,44.0,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000,2021-07-02 13:17:04.000,0.3.1,11.0,1.0,346.0,346.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
225,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,11.0,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2025-04-22 14:57:57.761000,25.0,9.0,402.0,18,False,manhole,conda-forge/manhole,,6.0,,https://pypi.org/project/manhole,2024-07-04 16:25:34.000,2024-07-04 16:25:34.000,1.8.1,24.0,6.0,1097270.0,1098481.0,https://anaconda.org/conda-forge/manhole,2025-04-22 14:57:57.761,75128.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
226,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,11.0,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2025-10-10 17:59:27.000000,29.0,,368.0,18,True,add-trailing-comma,,,41.0,,https://pypi.org/project/add-trailing-comma,2025-10-10 17:59:24.000,2025-10-10 17:59:24.000,4.0.0,43.0,41.0,79540.0,79540.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
227,dlint,dlint-py/dlint,security,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,,https://github.com/dlint-py/dlint,16.0,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000,2026-01-07 12:21:46.000000,17.0,23.0,179.0,18,True,dlint,conda-forge/dlint,,107.0,,https://pypi.org/project/dlint,2024-10-31 12:39:01.000,2024-10-31 12:39:01.000,0.16.0,19.0,107.0,68826.0,69087.0,https://anaconda.org/conda-forge/dlint,2025-04-22 14:58:04.693,15188.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
228,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,14.0,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2025-04-22 14:57:04.228000,19.0,13.0,170.0,18,False,pandas-vet,conda-forge/pandas-vet,['flake8'],525.0,488.0,https://pypi.org/project/pandas-vet,2023-08-11 15:09:04.000,2023-08-11 15:09:04.000,2023.8.2,10.0,37.0,33148.0,33666.0,https://anaconda.org/conda-forge/pandas-vet,2025-04-22 14:57:04.228,28490.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
229,flake8-mypy,ambv/flake8-mypy,linters,A plugin for flake8 integrating Mypy.,,https://github.com/ambv/flake8-mypy,8.0,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000,2020-06-19 16:51:36.000000,17.0,23.0,102.0,18,False,flake8-mypy,,['flake8'],1833.0,1778.0,https://pypi.org/project/flake8-mypy,2017-08-31 23:17:01.000,2017-08-31 23:17:01.000,17.8.0,6.0,55.0,43299.0,43299.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
230,autoimport,lyz-code/autoimport,formatters,Autoimport automatically fixes wrong import statements.,,https://github.com/lyz-code/autoimport,18.0,https://github.com/lyz-code/autoimport,GPL-3.0,2020-10-16 22:43:09.000,2024-10-01 16:15:26.000000,24.0,15.0,102.0,18,False,autoimport,,,14.0,,https://pypi.org/project/autoimport,2024-10-01 16:15:26.000,2024-10-01 16:15:26.000,1.6.1,44.0,14.0,32353.0,32353.0,,,,3.0,,,,,,2024-10-01 16:13:03,569.0,,,211.0,34.0,,,,,,,,,,,,,
231,unify,myint/unify,refactoring,Modifies strings to all use the same quote where possible.,,https://github.com/myint/unify,5.0,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000,2025-04-22 14:57:56.214000,15.0,12.0,94.0,18,False,unify,conda-forge/unify,,1532.0,1461.0,https://pypi.org/project/unify,2019-08-07 13:46:09.000,2013-06-22 15:34:37.000,0.1.5,10.0,71.0,36483.0,36546.0,https://anaconda.org/conda-forge/unify,2025-04-22 14:57:56.214,3981.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
