,name,github_id,category,description,resource,homepage,contributor_count,github_url,license,created_at,updated_at,fork_count,open_issue_count,star_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
190,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,23.0,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2025-04-22 14:57:38.190000,30.0,6.0,54.0,21,False,pytkdocs,conda-forge/pytkdocs,,1679.0,1657.0,https://pypi.org/project/pytkdocs,2025-03-09 17:32:40.000,2025-03-09 17:32:40.000,0.16.5,30.0,22.0,174068.0,177662.0,https://anaconda.org/conda-forge/pytkdocs,2025-04-22 14:57:38.190,251622.0,3.0,,,,,,,,,,,,,,,,
191,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,186.0,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2026-08-12 14:47:39.000000,445.0,460.0,8081.0,20,True,,conda-forge/mamba,,,,,,,,186.0,,,365293.0,https://anaconda.org/conda-forge/mamba,2026-08-07 21:46:05.046,27397001.0,3.0,,,,,,,,,,,,,,,,
192,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,484.0,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2024-02-05 04:33:35.000000,1295.0,833.0,3589.0,20,False,coala-bears,,,19.0,13.0,https://pypi.org/project/coala-bears,2023-12-02 01:06:08.134,2017-05-30 10:07:57.000,0.11.1,731.0,6.0,4196.0,4196.0,,,,3.0,,,,,,,,,,,,,,,,
193,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,5.0,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2025-04-22 14:57:40.153000,87.0,13.0,2861.0,20,False,pretty_errors,conda-forge/pretty_errors,,110.0,,https://pypi.org/project/pretty_errors,2021-11-24 14:32:07.000,2021-11-24 14:32:07.000,1.2.25,48.0,110.0,157358.0,157871.0,https://anaconda.org/conda-forge/pretty_errors,2025-04-22 14:57:40.153,35460.0,3.0,,,,,,,,,,,,,,,,
194,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,40.0,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2026-04-02 08:18:27.541000,272.0,102.0,1973.0,20,True,pybuilder,conda-forge/pybuilder,,6.0,,https://pypi.org/project/pybuilder,2026-04-02 06:20:15.000,2026-04-02 06:20:15.000,0.13.20,699.0,6.0,49599.0,56762.0,https://anaconda.org/conda-forge/pybuilder,2026-04-02 08:18:27.541,408302.0,3.0,,,,,,,,,,,,,,,,
195,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,27.0,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2025-04-22 14:56:57.175000,92.0,48.0,1572.0,20,False,bowler,conda-forge/bowler,,19.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,2020-09-17 01:55:39.000,0.9.0,8.0,19.0,60606.0,60890.0,https://anaconda.org/conda-forge/bowler,2025-04-22 14:56:57.175,26457.0,3.0,,,,,,,,,,,,,,,,
196,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,31.0,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2024-04-09 12:58:32.000000,119.0,34.0,893.0,20,False,pynsist,,,273.0,259.0,https://pypi.org/project/pynsist,2022-03-21 11:44:22.000,2020-07-03 08:11:24.000,2.5.1,22.0,14.0,11783.0,11783.0,,,,3.0,,,,,,,,,,,,,,,,
197,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,20.0,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-09-19 11:00:56.000000,72.0,32.0,864.0,20,False,portray,,,892.0,870.0,https://pypi.org/project/portray,2022-12-19 09:01:00.611,2022-12-19 09:01:00.611,1.8.0,29.0,22.0,48693.0,48693.0,,,,3.0,,,,,,,,,,,,,,,,
198,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin/,12.0,,MIT,,2024-12-22 21:13:46.000000,42.0,,623.0,20,False,mkdocs-awesome-pages-plugin,,['mkdocs'],909.0,693.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,2024-12-22 21:13:46.000,2024-12-22 21:13:46.000,2.10.1,27.0,216.0,897307.0,897307.0,,,,3.0,,,,,,,,,,,,,,,,
199,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,102.0,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2026-04-29 07:54:20.000000,177.0,121.0,614.0,20,False,zc.buildout,conda-forge/zc.buildout,,123.0,,https://pypi.org/project/zc.buildout,2026-04-29 07:54:20.000,2026-04-29 07:54:20.000,5.2.0,155.0,123.0,43219.0,44955.0,https://anaconda.org/conda-forge/zc.buildout,2025-04-22 14:58:01.521,102469.0,3.0,,,,,,,,,,,,,,,,
200,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,33.0,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000000,50.0,57.0,302.0,20,False,baron,,,467.0,462.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,2021-12-09 03:33:32.000,0.10.1,21.0,5.0,388767.0,388767.0,,,,3.0,,,,,,,,,,,,,,,,
201,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,12.0,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2021-10-05 01:33:27.000000,34.0,41.0,215.0,20,False,mkdocs-pdf-export-plugin,,['mkdocs'],1536.0,1530.0,https://pypi.org/project/mkdocs-pdf-export-plugin,2021-10-05 01:33:27.000,2021-10-05 01:33:27.000,0.5.10,24.0,6.0,39351.0,39351.0,,,,3.0,,,,,,,,,,,,,,,,
202,flake8-bandit,tylerwince/flake8-bandit,linters,Automated security testing using bandit and flake8.,,https://github.com/tylerwince/flake8-bandit,12.0,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2023-09-13 06:38:29.000000,23.0,12.0,111.0,20,False,flake8-bandit,,['flake8'],210.0,,https://pypi.org/project/flake8-bandit,2022-08-29 14:28:51.025,2022-08-29 14:28:51.025,4.1.1,13.0,210.0,532783.0,532783.0,,,,3.0,,,,,,,,,,,,,,,,
203,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,13.0,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2025-05-10 18:39:17.052000,4.0,1.0,81.0,20,False,xenon,conda-forge/xenon,,1912.0,1865.0,https://pypi.org/project/xenon,2024-10-21 10:27:51.000,2024-10-21 10:27:51.000,0.9.3,24.0,47.0,1521213.0,1523996.0,https://anaconda.org/conda-forge/xenon,2025-05-10 18:39:17.052,41759.0,3.0,,,,,,,,,,,,,,,,
204,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,17.0,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000000,153.0,30.0,3958.0,19,False,vprof,,,157.0,146.0,https://pypi.org/project/vprof,2020-02-29 13:31:59.000,2018-06-24 14:16:36.000,0.37.6,24.0,11.0,7355.0,7355.0,,,,3.0,,,,,,,,,,,,,,,,
205,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,36.0,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000000,146.0,35.0,844.0,19,False,pycco,,,352.0,346.0,https://pypi.org/project/pycco,2018-07-25 01:44:55.232,2018-07-25 01:44:55.232,0.6.0,11.0,6.0,3988.0,3988.0,,,,3.0,,,,,,,,,,,,,,,,
206,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,52.0,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2025-11-12 22:19:10.000000,67.0,44.0,693.0,19,False,fixit,,,130.0,114.0,https://pypi.org/project/fixit,2025-11-12 22:19:10.000,2025-11-12 22:19:10.000,2.2.1,13.0,16.0,492038.0,492038.0,,,,3.0,,,,,,,,,,,,,,,,
207,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,67.0,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2026-01-28 17:36:23.000000,89.0,47.0,598.0,19,True,pytest-virtualenv,conda-forge/pytest-shutil,,73.0,,https://pypi.org/project/pytest-virtualenv,2024-11-29 19:33:49.000,2024-11-29 19:33:49.000,1.8.1,14.0,73.0,35595.0,37971.0,https://anaconda.org/conda-forge/pytest-shutil,2025-04-22 14:56:53.611,137835.0,3.0,,,,,,,,,,,,,,,,
208,assertpy,ActivisionGameScience/assertpy,testing,Simple assertion library for unit testing in python with a fluent API.,,https://github.com/ActivisionGameScience/assertpy,11.0,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2019-11-17 15:47:15.000,2025-04-22 14:56:43.876000,75.0,,520.0,19,False,assertpy,conda-forge/assertpy,,99.0,,https://pypi.org/project/assertpy,2020-07-19 14:39:02.000,,,13.0,99.0,829197.0,829909.0,https://anaconda.org/conda-forge/assertpy,2025-04-22 14:56:43.876,52047.0,3.0,,,,,,,,,,,,,,,,
209,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,81.0,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2026-07-28 21:42:05.890000,180.0,44.0,497.0,19,True,,constructor,,28.0,28.0,,,2026-07-28 21:20:52.000,3.16.3,58.0,,,214.0,https://anaconda.org/anaconda/constructor,2026-07-28 21:42:05.890,26995.0,3.0,,,,,,,,,,,,,,,,
210,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,46.0,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2025-04-22 14:56:29.275000,86.0,46.0,463.0,19,False,paver,conda-forge/paver,,13.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,2017-12-31 01:13:41.000,1.3.4,28.0,13.0,138802.0,139932.0,https://anaconda.org/conda-forge/paver,2025-04-22 14:56:29.275,132229.0,3.0,,,,,,,,,,,,,,,,
211,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,13.0,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2025-08-28 22:06:24.000000,43.0,4.0,236.0,19,True,lazydocs,,,488.0,423.0,https://pypi.org/project/lazydocs,2021-07-27 08:05:42.000,2021-07-27 08:05:42.000,0.4.8,18.0,65.0,19275.0,19275.0,,,,3.0,,,,,,,,,,,,,,,,
212,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,16.0,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2026-01-06 00:50:50.189000,23.0,55.0,195.0,19,True,flake8-simplify,conda-forge/flake8-simplify,,137.0,,https://pypi.org/project/flake8-simplify,2026-01-01 13:32:20.000,2026-01-01 13:32:20.000,0.30.0,40.0,137.0,400167.0,401296.0,https://anaconda.org/conda-forge/flake8-simplify,2026-01-06 00:50:50.189,76796.0,3.0,,,,,,,,,,,,,,,,
213,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,10.0,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2025-07-28 15:33:16.000000,41.0,32.0,176.0,19,False,releases,conda-forge/sphinx-releases,['sphinx'],797.0,756.0,https://pypi.org/project/releases,2023-04-28 19:14:01.551,2023-04-28 19:14:01.551,2.1.1,37.0,41.0,34923.0,35517.0,https://anaconda.org/conda-forge/sphinx-releases,2025-04-22 14:56:50.743,58874.0,3.0,,,,,,,,,,,,,,,,
214,mkdocs-git-revision-date-plugin,zhaoterryy/mkdocs-git-revision-date-plugin,documentation,MkDocs plugin for setting revision date from git per markdown file.,,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,7.0,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,MIT,2018-12-03 04:29:33.000,2023-03-28 19:19:30.000000,8.0,6.0,56.0,19,False,mkdocs-git-revision-date-plugin,,['mkdocs'],3083.0,3042.0,https://pypi.org/project/mkdocs-git-revision-date-plugin,2022-03-08 14:42:31.000,2022-03-08 14:42:31.000,0.3.2,9.0,41.0,144237.0,144237.0,,,,3.0,,,,,,,,,,,,,,,,
215,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,25.0,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2017-12-21 21:09:24.000000,143.0,28.0,1766.0,18,False,pyrasite,,,75.0,75.0,https://pypi.org/project/pyrasite,2012-05-09 19:11:33.000,,,13.0,,9150.0,9150.0,,,,3.0,,,,,,,,,,,,,,,,
216,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,56.0,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000000,184.0,89.0,1762.0,18,False,sixpack,,,14.0,14.0,https://pypi.org/project/sixpack,2017-11-22 14:27:35.000,2017-11-22 14:27:35.000,2.7.0,37.0,,292.0,292.0,,,,3.0,,,,,,,,,,,,,,,,
217,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,3.0,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2025-04-22 14:57:56.114000,122.0,5.0,1539.0,18,False,heartrate,conda-forge/heartrate,,76.0,73.0,https://pypi.org/project/heartrate,2021-11-13 14:58:19.000,2021-11-13 14:58:19.000,0.2.2,4.0,3.0,2125.0,2247.0,https://anaconda.org/conda-forge/heartrate,2025-04-22 14:57:56.114,7583.0,3.0,,,,,,,,,,,,,,,,
218,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,17.0,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000000,61.0,36.0,1442.0,18,False,pyannotate,,,34.0,,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,2019-09-16 15:37:03.000,1.2.0,9.0,34.0,59559.0,59559.0,,,,3.0,,,,,,,,,,,,,,,,
219,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,30.0,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2025-12-30 18:35:32.000000,48.0,65.0,1335.0,18,True,pyflow,,,45.0,44.0,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000,2021-07-02 13:17:04.000,0.3.1,11.0,1.0,416.0,416.0,,,,3.0,,,,,,,,,,,,,,,,
220,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,11.0,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2025-04-22 14:57:57.761000,25.0,9.0,402.0,18,False,manhole,conda-forge/manhole,,6.0,,https://pypi.org/project/manhole,2024-07-04 16:25:34.000,2024-07-04 16:25:34.000,1.8.1,24.0,6.0,1035552.0,1036748.0,https://anaconda.org/conda-forge/manhole,2025-04-22 14:57:57.761,73003.0,3.0,,,,,,,,,,,,,,,,
221,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,11.0,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2025-10-10 17:59:27.000000,29.0,,368.0,18,True,add-trailing-comma,,,41.0,,https://pypi.org/project/add-trailing-comma,2025-10-10 17:59:24.000,2025-10-10 17:59:24.000,4.0.0,43.0,41.0,88952.0,88952.0,,,,3.0,,,,,,,,,,,,,,,,
222,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://unimport.hakancelik.dev/,16.0,,MIT,,2026-06-02 15:33:55.000000,21.0,,247.0,18,True,unimport,,,219.0,174.0,https://pypi.org/project/unimport,2026-06-02 15:33:55.000,2026-02-18 10:29:08.000,1.3.1,60.0,45.0,51894.0,51894.0,,,,3.0,,,,,,,,,,,,,,,,
223,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,17.0,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2026-04-10 06:13:04.000000,28.0,14.0,185.0,18,True,mkdocs-print-site-plugin,,['mkdocs'],22.0,,https://pypi.org/project/mkdocs-print-site-plugin,2025-08-03 14:15:06.000,2025-05-07 07:31:00.000,2.7.3,50.0,22.0,211874.0,211874.0,,,,3.0,,,,,,,,,,,,,,,,
224,dlint,dlint-py/dlint,security,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,,https://github.com/dlint-py/dlint,16.0,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000,2026-01-07 12:21:46.000000,17.0,23.0,179.0,18,True,dlint,conda-forge/dlint,,107.0,,https://pypi.org/project/dlint,2024-10-31 12:39:01.000,2024-10-31 12:39:01.000,0.16.0,19.0,107.0,85894.0,86153.0,https://anaconda.org/conda-forge/dlint,2025-04-22 14:58:04.693,14773.0,3.0,,,,,,,,,,,,,,,,
225,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,14.0,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2025-04-22 14:57:04.228000,19.0,13.0,170.0,18,False,pandas-vet,conda-forge/pandas-vet,['flake8'],523.0,486.0,https://pypi.org/project/pandas-vet,2023-08-11 15:09:04.000,2023-08-11 15:09:04.000,2023.8.2,10.0,37.0,47142.0,47660.0,https://anaconda.org/conda-forge/pandas-vet,2025-04-22 14:57:04.228,28006.0,3.0,,,,,,,,,,,,,,,,
226,flake8-mypy,ambv/flake8-mypy,linters,A plugin for flake8 integrating Mypy.,,https://github.com/ambv/flake8-mypy,8.0,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000,2020-06-19 16:51:36.000000,17.0,23.0,102.0,18,False,flake8-mypy,,['flake8'],1832.0,1777.0,https://pypi.org/project/flake8-mypy,2017-08-31 23:17:01.000,2017-08-31 23:17:01.000,17.8.0,6.0,55.0,54838.0,54838.0,,,,3.0,,,,,,,,,,,,,,,,
227,unify,myint/unify,refactoring,Modifies strings to all use the same quote where possible.,,https://github.com/myint/unify,5.0,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000,2025-04-22 14:57:56.214000,15.0,12.0,94.0,18,False,unify,conda-forge/unify,,1531.0,1460.0,https://pypi.org/project/unify,2019-08-07 13:46:09.000,2013-06-22 15:34:37.000,0.1.5,10.0,71.0,38591.0,38653.0,https://anaconda.org/conda-forge/unify,2025-04-22 14:57:56.214,3894.0,3.0,,,,,,,,,,,,,,,,
228,pylint-flask,jschaf/pylint-flask,linters,A Pylint plugin to analyze Flask applications.,,https://github.com/jschaf/pylint-flask,9.0,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2025-04-22 14:56:27.130000,9.0,9.0,64.0,18,False,pylint-flask,conda-forge/pylint-flask,['pylint'],8298.0,8292.0,https://pypi.org/project/pylint-flask,2019-01-30 19:26:02.000,,,5.0,6.0,209063.0,212532.0,https://anaconda.org/conda-forge/pylint-flask,2025-04-22 14:56:27.130,416288.0,3.0,,,,,,,,,,,,,,,,
229,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,18.0,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133000,112.0,17.0,2951.0,17,False,profiling,,,82.0,80.0,https://pypi.org/project/profiling,2021-12-15 15:24:47.133,2017-06-28 06:10:16.000,0.1.3,5.0,2.0,887.0,887.0,,,,3.0,,,,,,,,,,,,,,,,
230,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,18.0,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2025-11-30 12:15:09.000000,24.0,48.0,413.0,17,True,nitpick,,['flake8'],26.0,,https://pypi.org/project/nitpick,2025-11-30 12:11:22.000,2025-11-30 12:11:22.000,0.38.1,38.0,26.0,22526.0,22526.0,,,,3.0,,,,,,-3.0,,,,,,,,,,
231,pycycle,bndr/pycycle,linters,Tool for pinpointing circular imports in Python. Find cyclic imports in any project.,,https://github.com/bndr/pycycle,2.0,https://github.com/bndr/pycycle,MIT,2017-01-28 17:22:00.000,2022-01-15 20:44:01.000000,22.0,21.0,338.0,17,False,pycycle,,,116.0,113.0,https://pypi.org/project/pycycle,2017-02-13 18:07:58.000,2017-02-13 18:07:58.000,0.0.8,8.0,3.0,21286.0,21286.0,,,,3.0,,,,,,,,,,,,,,,,
232,flakehell,life4/flakehell,linters,"Flake8 wrapper to make it nice, legacy-friendly, configurable.",,https://github.com/life4/flakehell,16.0,https://github.com/life4/flakehell,MIT,2019-08-06 11:37:21.000,2021-01-11 21:35:41.000000,46.0,4.0,227.0,17,False,flakehell,,['flake8'],18.0,,https://pypi.org/project/flakehell,2021-01-11 18:41:10.489,2021-01-11 18:41:10.489,0.9.0,28.0,18.0,15483.0,15483.0,,,,3.0,,,,,,,,,,,,,,,,
233,com2ann,ilevkivskyi/com2ann,refactoring,Tool for translation type comments to type annotations in Python.,,https://github.com/ilevkivskyi/com2ann,8.0,https://github.com/ilevkivskyi/com2ann,MIT,2016-09-09 07:17:02.000,2025-06-02 23:03:18.000000,13.0,10.0,155.0,17,False,com2ann,,,105.0,103.0,https://pypi.org/project/com2ann,2021-08-21 09:01:26.000,2021-08-21 09:01:26.000,0.3.0,3.0,2.0,28267.0,28267.0,,,,3.0,,,,,,,,,,,,,,,,
234,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,22.0,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000000,244.0,27.0,2183.0,16,False,python-taint,,,2.0,,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,2018-04-09 03:32:38.000,0.2.0,15.0,2.0,1424.0,1424.0,,,,3.0,,,,,,,,,,,,,,,,
235,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,10.0,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2025-09-06 15:27:49.000000,73.0,21.0,1689.0,16,True,birdseye,,,9.0,,https://pypi.org/project/birdseye,2025-09-06 15:27:49.000,2025-09-06 15:27:49.000,0.10.0,42.0,9.0,1557.0,1557.0,,,,3.0,,,,,,,,,,,,,,,,
236,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,44.0,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2023-12-28 22:35:49.000000,56.0,8.0,1577.0,16,False,xar,,,,,https://pypi.org/project/xar,2020-12-02 20:41:20.000,2020-12-02 20:41:20.000,20.12.2,3.0,,4579.0,4579.0,,,,3.0,,,,,,,,,,,,,,,,
237,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,10.0,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2025-11-03 14:44:40.719000,51.0,49.0,872.0,16,True,hunter,conda-forge/hunter,,17.0,,https://pypi.org/project/hunter,2025-08-22 22:11:39.000,2025-08-22 22:11:39.000,3.9.0,56.0,17.0,,3960.0,https://anaconda.org/conda-forge/hunter,2025-11-03 14:44:40.719,241603.0,3.0,,,,,,-3.0,,,,,,,,,,
238,pyheat,csurfer/pyheat,profiling,pprofile + matplotlib = Python program profiled as an awesome heatmap!.,,https://github.com/csurfer/pyheat,5.0,https://github.com/csurfer/pyheat,MIT,2017-02-04 22:56:02.000,2021-09-18 20:16:24.000000,40.0,5.0,733.0,16,False,py-heat,,,87.0,81.0,https://pypi.org/project/py-heat,2018-12-06 03:59:34.000,2018-12-06 03:59:34.000,0.0.6,6.0,6.0,287.0,287.0,,,,3.0,,,,,,,,,,,,,,,,
239,tbvaccine,skorokithakis/tbvaccine,logging,A small utility to pretty-print Python tracebacks.,,https://github.com/skorokithakis/tbvaccine,12.0,https://github.com/skorokithakis/tbvaccine,MIT,2016-08-27 17:31:59.000,2018-12-14 18:07:29.000000,12.0,5.0,301.0,16,False,tbvaccine,,,17.0,17.0,https://pypi.org/project/tbvaccine,2018-12-14 18:07:29.000,2018-12-14 18:07:29.000,0.3.1,12.0,,9793.0,9793.0,,,,3.0,,,,,,,,,,,,,,,,
240,pynt,rags/pynt,build-tools,A pynt of Python build.,,https://github.com/rags/pynt,10.0,https://github.com/rags/pynt,MIT,2012-11-17 13:12:49.000,2025-07-16 13:54:30.000000,19.0,11.0,155.0,16,False,pynt,,,131.0,130.0,https://pypi.org/project/pynt,2018-06-24 06:23:48.000,2018-06-24 06:23:48.000,0.8.2,7.0,1.0,4177.0,4177.0,,,,3.0,,,,,,,,,,,,,,,,
241,dodgy,landscapeio/dodgy,security,Dodgy: Searches for dodgy looking lines in Python code.,,https://github.com/landscapeio/dodgy,14.0,,MIT,2016-08-11 14:42:36.022,2025-04-22 14:56:26.263000,18.0,,123.0,16,False,dodgy,conda-forge/dodgy,,3244.0,3193.0,https://pypi.org/project/dodgy,2019-12-31 16:44:58.000,2019-12-31 16:44:58.000,0.2.1,10.0,51.0,,1766.0,https://anaconda.org/conda-forge/dodgy,2025-04-22 14:56:26.263,211935.0,3.0,,,,,,-3.0,,,,,,,,,,
