,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
172,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2023-06-16 19:24:01.290,2021-02-16 17:29:00,446.0,,51.0,10.0,171.0,33.0,23.0,198.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,25,False,wearepal/data-science-types,data-science-types,conda-forge/data-science-types,,1098.0,1098.0,https://pypi.org/project/data-science-types,,,65093.0,65370.0,https://anaconda.org/conda-forge/data-science-types,2023-06-16 19:24:01.290,9729.0,3.0,,,,,,,,,,,,,,,,,
173,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2023-11-06 14:59:15.000,2023-11-06 14:59:10,539.0,4.0,38.0,10.0,58.0,4.0,61.0,165.0,2023-07-16 18:33:22.000,0.9.31,31.0,24.0,25,True,,asteval,conda-forge/asteval,,181.0,,https://pypi.org/project/asteval,2022-05-24 15:52:50.000,181.0,284915.0,295281.0,https://anaconda.org/conda-forge/asteval,2023-07-16 20:56:29.139,342089.0,3.0,,,,,,,,,,,,,,,,,
174,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2023-11-03 15:56:08.359,2023-11-03 11:04:28,323.0,38.0,22.0,4.0,72.0,,45.0,105.0,,,20.0,18.0,25,True,,flake8-builtins,conda-forge/flake8-builtins,['flake8'],9820.0,9820.0,https://pypi.org/project/flake8-builtins,,,658043.0,675713.0,https://anaconda.org/conda-forge/flake8-builtins,2023-11-03 15:56:08.359,229712.0,3.0,,,,,,,,,,,,,,,,,
175,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000,2023-01-05 00:12:47,102.0,,207.0,70.0,56.0,32.0,46.0,4476.0,2021-01-29 16:48:55.000,0.3.3,16.0,17.0,24,True,,better-exceptions,,,84.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,84.0,110313.0,110313.0,,,,3.0,,,,,,,,,,,,,,,,,
176,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2023-08-31 12:24:27.000,2023-02-20 18:24:13,204.0,,35.0,8.0,35.0,7.0,21.0,1254.0,2022-11-24 20:29:05.000,0.2.10,7.0,7.0,24,True,,stackprinter,conda-forge/stackprinter,,313.0,313.0,https://pypi.org/project/stackprinter,,,257009.0,257172.0,https://anaconda.org/conda-forge/stackprinter,2023-06-16 16:15:48.838,8681.0,3.0,,,,,,,,,,,,,,,,,
177,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-11-10 20:43:30.000,2023-11-10 20:43:30,626.0,20.0,75.0,14.0,174.0,38.0,74.0,817.0,2023-09-01 06:20:05.000,2.2.1,29.0,38.0,24,True,PyCQA/autoflake,autoflake,conda-forge/autoflake,,,,https://pypi.org/project/autoflake,,,1697823.0,1707168.0,https://anaconda.org/conda-forge/autoflake,2023-06-16 16:14:56.765,513996.0,2.0,,,,,,,,,,,,,,,,,
178,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,74.0,28.0,106.0,66.0,48.0,677.0,2019-03-17 19:03:54.000,0.9.2,6.0,34.0,24,False,,redbaron,,,605.0,605.0,https://pypi.org/project/redbaron,,,61506.0,61506.0,,,,2.0,,,,,,,,,,,,,,,,,
179,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2023-11-14 11:15:51.000,2023-11-14 11:15:49,380.0,20.0,37.0,8.0,231.0,11.0,63.0,572.0,,,13.0,19.0,24,True,adamchainz/blacken-docs,blacken-docs,conda-forge/blacken-docs,,776.0,776.0,https://pypi.org/project/blacken-docs,,,151564.0,152378.0,https://anaconda.org/conda-forge/blacken-docs,2023-08-16 10:40:14.275,32560.0,3.0,,,,,,,,,,,,,,,,,
180,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2023-11-15 22:32:55.000,2023-11-15 22:32:55,324.0,21.0,57.0,28.0,303.0,27.0,82.0,548.0,2023-10-26 02:37:12.000,2.1.0,11.0,41.0,24,False,,fixit,,,50.0,47.0,https://pypi.org/project/fixit,2023-10-26 02:37:12.000,3.0,47798.0,47798.0,,,,3.0,,,,,,,,,,,,,,,,,
181,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2023-07-16 21:30:01.000,2023-05-08 06:33:29,274.0,,33.0,9.0,97.0,10.0,53.0,233.0,2022-12-18 18:46:32.000,0.10.3,13.0,16.0,24,True,realpython/pytest-mypy,pytest-mypy,conda-forge/pytest-mypy,['pytest'],3778.0,3778.0,https://pypi.org/project/pytest-mypy,,,320408.0,322429.0,https://anaconda.org/conda-forge/pytest-mypy,2023-06-16 19:18:02.883,90979.0,3.0,,,,,,,,,,,,,,,,,
182,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2023-11-04 20:51:43.000,2023-10-26 00:20:56,853.0,22.0,10.0,5.0,105.0,19.0,27.0,196.0,2023-10-26 00:45:49.000,1.1.2,68.0,9.0,24,True,,xdoctest,conda-forge/xdoctest,,114.0,,https://pypi.org/project/xdoctest,2023-10-26 00:45:49.000,114.0,151604.0,156559.0,https://anaconda.org/conda-forge/xdoctest,2023-10-26 04:48:19.232,193279.0,3.0,,,,,,,,,,,,,,,,,conda-forge/xdoctest
183,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,,2012-12-23 04:39:48.000,2023-06-12 14:15:35.396,2023-06-12 09:19:41,183.0,,23.0,5.0,25.0,7.0,16.0,190.0,2023-06-09 06:29:34.000,2.3.0,4.0,13.0,24,False,PyCQA/eradicate,eradicate,conda-forge/eradicate,,14715.0,14715.0,https://pypi.org/project/eradicate,,,670666.0,670985.0,https://anaconda.org/conda-forge/eradicate,2023-06-12 14:15:35.396,9915.0,2.0,,,,,,,,,,,,,,,,,
184,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2023-09-24 00:06:12.000,2023-09-24 00:06:10,594.0,3.0,41.0,7.0,27.0,30.0,46.0,174.0,2023-04-28 19:14:01.551,2.1.1,37.0,10.0,24,True,,releases,conda-forge/sphinx-releases,['sphinx'],979.0,605.0,https://pypi.org/project/releases,2023-04-28 19:14:01.551,374.0,18244.0,19000.0,https://anaconda.org/conda-forge/sphinx-releases,2023-06-16 16:08:54.259,49930.0,3.0,,,,,,,,,,,,,,,,,
185,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2023-11-07 13:52:29.000,2023-11-07 13:52:10,172.0,6.0,10.0,2.0,54.0,6.0,23.0,163.0,,,12.0,10.0,24,True,,flake8-black,conda-forge/flake8-black,['flake8'],7349.0,7349.0,https://pypi.org/project/flake8-black,,,865643.0,874282.0,https://anaconda.org/conda-forge/flake8-black,2023-06-16 16:15:31.454,457881.0,3.0,,,,,,,,,,,,,,,,,
186,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2023-06-16 19:23:18.580,2022-03-07 18:48:36,240.0,,32.0,3.0,45.0,21.0,80.0,48.0,2021-09-21 19:52:30.000,0.12.0,13.0,23.0,24,False,,pytkdocs,conda-forge/pytkdocs,,1324.0,1324.0,https://pypi.org/project/pytkdocs,,,79751.0,82378.0,https://anaconda.org/conda-forge/pytkdocs,2023-06-16 19:23:18.580,97217.0,3.0,,,,,,,,,,,,,,,,,
187,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2023-11-05 13:14:04.000,2023-11-05 13:14:04,772.0,4.0,95.0,43.0,58.0,20.0,62.0,4709.0,2022-09-29 10:18:30.000,0.8.12,89.0,26.0,23,True,,xxh-xxh,,,79.0,79.0,https://pypi.org/project/xxh-xxh,,,340.0,383.0,,,,3.0,1947.0,,,,,,,,,,,,,,,,
188,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,233.0,69.0,116.0,22.0,78.0,2152.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,23,False,,python-taint,,,104.0,92.0,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,12.0,3725.0,3726.0,,,,3.0,115.0,,,,,,,,,,,,,,,,
189,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-09-19 11:00:56.000,2023-01-03 00:40:56,266.0,,73.0,17.0,43.0,32.0,32.0,855.0,2022-12-19 09:01:00.611,1.8.0,29.0,20.0,23,True,,portray,,,829.0,808.0,https://pypi.org/project/portray,2022-12-19 09:01:00.611,21.0,11605.0,11605.0,,,,3.0,,,,,,,,,,,,,,,,,
190,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,,2019-03-11 13:16:35.000,2023-10-08 20:35:10.000,2023-10-08 14:56:10,1090.0,13.0,84.0,20.0,35.0,12.0,142.0,673.0,2023-10-07 21:15:17.000,0.13.0.1,18.0,20.0,23,False,,py2exe,,,1884.0,1884.0,https://pypi.org/project/py2exe,,,20161.0,20432.0,,,,3.0,15213.0,,,,,,,,,,,,,,,,
191,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,,2016-02-12 06:52:50.000,2023-11-01 12:47:45.000,2023-10-16 12:13:27,1136.0,15.0,156.0,33.0,401.0,31.0,297.0,423.0,2023-10-16 12:14:37.000,3.5.0,44.0,70.0,23,False,,,constructor,,16.0,16.0,,,,,107.0,https://anaconda.org/anaconda/constructor,2023-10-24 16:47:40.329,9486.0,3.0,276.0,,,,,,,,,,,,,,,,
192,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,50.0,15.0,100.0,44.0,30.0,282.0,2019-02-25 23:55:38.000,0.8,12.0,33.0,23,False,,baron,,,327.0,327.0,https://pypi.org/project/baron,,,61527.0,61527.0,,,,3.0,,,,,,,,,,,,,,,,,
193,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2023-07-30 13:52:49.000,2023-06-26 22:36:04,503.0,,373.0,74.0,132.0,108.0,225.0,5769.0,2023-07-30 13:52:49.000,1.2.2,10.0,58.0,22,True,,,,,21.0,21.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
194,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,153.0,71.0,32.0,29.0,57.0,3933.0,,,19.0,17.0,22,False,,vprof,,,116.0,116.0,https://pypi.org/project/vprof,,,3560.0,3560.0,,,,3.0,,,,,,,,,,,,,,,,,
195,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2023-10-20 14:34:56.000,2023-09-07 16:41:57,207.0,2.0,86.0,28.0,119.0,42.0,77.0,1635.0,2023-09-07 16:49:17.000,1.0.4,19.0,39.0,22,True,,shiv,,,,,https://pypi.org/project/shiv,,,28058.0,28069.0,,,,3.0,607.0,,,,,,,,,,,,,,,,
196,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2023-09-26 20:28:23.000,2023-01-20 18:08:14,186.0,,89.0,34.0,76.0,38.0,34.0,1493.0,,,5.0,27.0,22,True,,bowler,conda-forge/bowler,,,,https://pypi.org/project/bowler,,,82852.0,83149.0,https://anaconda.org/conda-forge/bowler,2023-06-16 16:11:48.791,17850.0,3.0,,,,,,,,,,,,,,,,,
197,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2023-11-12 13:39:33.000,2023-09-03 16:50:32,132.0,1.0,37.0,11.0,95.0,12.0,39.0,844.0,2023-09-03 16:53:31.000,0.12.2,18.0,12.0,22,True,,python-devtools,conda-forge/python-devtools,,2068.0,2068.0,https://pypi.org/project/python-devtools,,,697.0,1337.0,https://anaconda.org/conda-forge/python-devtools,2023-09-06 00:26:02.432,19860.0,3.0,,,,,,,,,,,,,,,,,
198,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000,2019-12-20 19:59:49,222.0,,138.0,16.0,66.0,30.0,28.0,836.0,2018-07-25 01:35:11.000,0.6.0,4.0,36.0,22,False,,pycco,,,320.0,320.0,https://pypi.org/project/pycco,,,2436.0,2436.0,,,,3.0,,,,,,,,,,,,,,,,,
199,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2023-09-30 00:54:39.787,2023-04-26 09:11:54,1074.0,,43.0,14.0,21.0,41.0,54.0,761.0,2023-04-26 10:15:04.184,3.6.1,53.0,9.0,22,True,,hunter,conda-forge/hunter,,181.0,157.0,https://pypi.org/project/hunter,2023-04-26 10:15:04.184,24.0,8103.0,10020.0,https://anaconda.org/conda-forge/hunter,2023-09-30 00:54:39.787,53687.0,3.0,,,,,,,,,,,,,,,,,
200,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2023-06-08 09:34:08.000,2021-10-14 20:29:54,188.0,,68.0,10.0,50.0,77.0,44.0,270.0,2021-07-03 02:09:02.000,0.9.3,28.0,6.0,22,False,,mkdocs-with-pdf,,['mkdocs'],423.0,420.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000,3.0,29720.0,29720.0,,,,3.0,,,,,,,,,,,,,,,,,
201,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,DISCONTINUED: sphinx builder that outputs markdown files. The active version of this project is now being maintained..,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2023-08-13 05:31:31.000,2023-06-24 21:25:38,106.0,,46.0,7.0,27.0,,39.0,164.0,2023-08-13 05:31:31.000,0.6.5,29.0,19.0,22,True,,sphinx-markdown-builder,,['sphinx'],827.0,748.0,https://pypi.org/project/sphinx-markdown-builder,2023-08-13 05:31:31.000,79.0,51769.0,51769.0,,,,3.0,,,,,,,,,,,,,,,,,
202,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2023-08-11 17:41:30.000,2023-08-11 15:07:51,233.0,,17.0,6.0,83.0,10.0,41.0,161.0,2023-08-11 15:10:29.000,2023.8.2,7.0,14.0,22,True,,pandas-vet,conda-forge/pandas-vet,['flake8'],408.0,408.0,https://pypi.org/project/pandas-vet,,,32734.0,33540.0,https://anaconda.org/conda-forge/pandas-vet,2023-08-11 17:40:05.281,16921.0,3.0,71.0,,,,,,,,,,,,,,,,
203,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2023-11-07 02:03:46.000,2023-06-11 00:08:52,155.0,,34.0,8.0,37.0,4.0,24.0,156.0,2021-07-27 09:00:22.000,0.4.8,13.0,10.0,22,True,,lazydocs,,,184.0,184.0,https://pypi.org/project/lazydocs,,,8962.0,8962.0,,,,3.0,,,,,,,,,,,,,,,,,
204,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2023-10-25 17:48:31.000,2023-10-25 17:48:31,229.0,4.0,14.0,3.0,11.0,10.0,72.0,98.0,2023-08-28 07:29:57.000,2.3.6,41.0,5.0,22,True,,mkdocs-print-site-plugin,,['mkdocs'],260.0,254.0,https://pypi.org/project/mkdocs-print-site-plugin,2023-08-28 07:29:57.000,6.0,19390.0,19390.0,,,,3.0,,,,,,,,,,,,,,,,,
205,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,,2017-07-11 00:19:00.000,2023-10-17 20:25:49.000,2023-09-21 19:22:19,335.0,4.0,160.0,53.0,134.0,40.0,135.0,4402.0,,,16.0,47.0,21,False,,monkeytype,conda-forge/monkeytype,,,,https://pypi.org/project/monkeytype,,,71887.0,72681.0,https://anaconda.org/conda-forge/monkeytype,2023-06-16 16:09:34.593,55583.0,3.0,,,,,,,,,,,,,,,,,
206,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133,2020-08-24 01:31:58,433.0,,120.0,74.0,25.0,17.0,20.0,2991.0,2017-06-28 06:10:16.000,0.1.3,4.0,18.0,21,False,,profiling,,,71.0,65.0,https://pypi.org/project/profiling,2017-06-28 06:10:16.000,6.0,1647.0,1647.0,,,,3.0,,,,,,,,,,,,,,,,,
207,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2023-10-08 18:16:39.000,2023-10-08 18:16:39,353.0,2.0,199.0,59.0,44.0,40.0,16.0,2736.0,,,,24.0,21,True,,pyrasite,,,53.0,53.0,https://pypi.org/project/pyrasite,,,28091.0,28091.0,,,,3.0,,,,,,,,,,,,,,,,,
208,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,184.0,71.0,170.0,67.0,128.0,1757.0,2017-07-24 08:26:03.000,2.5.0,13.0,56.0,21,False,,sixpack,,,11.0,11.0,https://pypi.org/project/sixpack,,,30.0,30.0,,,,3.0,,,,,,,,,,,,,,,,,
209,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,62.0,28.0,63.0,34.0,33.0,1401.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,21,False,,pyannotate,,,156.0,126.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,30.0,4998.0,4998.0,,,,3.0,,,,,,,,,,,,,,,,,
210,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2023-03-07 21:30:59.000,2022-03-11 18:31:51,368.0,,45.0,24.0,55.0,62.0,73.0,1290.0,2021-07-02 13:10:00.000,0.3.1,26.0,28.0,21,False,,pyflow,,,42.0,42.0,https://pypi.org/project/pyflow,,,273.0,399.0,,,,3.0,6448.0,,,,,,,,,,,,,,,,
211,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2023-06-16 19:27:40.699,2022-12-22 13:48:56,431.0,,33.0,20.0,16.0,22.0,28.0,969.0,2022-12-22 13:51:11.775,0.4.3,14.0,22.0,21,True,,snoop,conda-forge/snoop,,23.0,,https://pypi.org/project/snoop,2021-11-11 16:57:18.000,23.0,59184.0,59372.0,https://anaconda.org/conda-forge/snoop,2023-06-16 19:27:40.699,4723.0,3.0,,,,,,,,,,,,,,,,,
212,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2023-09-28 06:00:07.530,2023-05-18 17:02:25,1091.0,,74.0,25.0,77.0,6.0,173.0,777.0,,,9.0,39.0,21,True,,green,conda-forge/green,,,,https://pypi.org/project/green,,,14928.0,18225.0,https://anaconda.org/conda-forge/green,2023-09-28 06:00:07.530,131890.0,3.0,,,,,,,,,,,,,,,,,
213,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,,2012-03-25 21:47:18.000,2023-10-30 05:29:50.000,2022-11-08 15:07:52,1711.0,,163.0,54.0,275.0,125.0,233.0,565.0,,,5.0,92.0,21,False,,zc.buildout,conda-forge/zc.buildout,,,,https://pypi.org/project/zc.buildout,,,54113.0,55304.0,https://anaconda.org/conda-forge/zc.buildout,2023-06-16 19:27:31.340,30985.0,3.0,,,,,,,,,,,,,,,,,
214,assertpy,ActivisionGameScience/assertpy,testing,Simple assertion library for unit testing in python with a fluent API.,,https://github.com/ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2019-11-17 15:47:15.000,2023-09-10 22:29:17.739,2019-10-30 17:50:10,279.0,,61.0,1.0,,,,433.0,,,13.0,10.0,21,False,,assertpy,conda-forge/assertpy,,111.0,,https://pypi.org/project/assertpy,2020-07-19 14:39:02.000,111.0,446819.0,447402.0,https://anaconda.org/conda-forge/assertpy,2023-09-10 22:29:17.739,23326.0,3.0,,,,,,,7.0,,,,,,,,,,
215,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2023-06-16 19:26:54.777,2022-12-17 09:19:54,492.0,,23.0,10.0,44.0,7.0,15.0,357.0,2021-03-24 19:56:29.000,1.7.0,14.0,11.0,21,True,,manhole,conda-forge/manhole,,265.0,265.0,https://pypi.org/project/manhole,,,16436.0,17095.0,https://anaconda.org/conda-forge/manhole,2023-06-16 19:26:54.777,18474.0,3.0,,,,,,,,,,,,,,,,,
216,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2023-07-28 19:56:59.000,2021-10-05 01:31:10,72.0,,42.0,19.0,32.0,41.0,46.0,293.0,2021-10-05 01:33:27.000,0.5.10,24.0,11.0,21,False,,mkdocs-pdf-export-plugin,,['mkdocs'],571.0,565.0,https://pypi.org/project/mkdocs-pdf-export-plugin,2021-10-05 01:33:27.000,6.0,21793.0,21793.0,,,,3.0,,,,,,,,,,,,,,,,,
217,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2023-10-16 20:29:11.000,2023-10-16 20:22:41,416.0,1.0,74.0,42.0,48.0,20.0,36.0,1589.0,2023-10-16 20:29:11.000,0.9.5,40.0,10.0,20,True,,birdseye,,,4.0,,https://pypi.org/project/birdseye,2023-10-16 20:29:11.000,4.0,1007.0,1007.0,,,,3.0,,,,,,,,,,,,,,,,,
