,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
175,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2023-06-16 19:24:01.290,2021-02-16 17:29:00,446.0,,51.0,10.0,171.0,23.0,198.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,24,False,wearepal/data-science-types,33.0,data-science-types,conda-forge/data-science-types,,1124.0,1124.0,https://pypi.org/project/data-science-types,,,47796.0,48084.0,https://anaconda.org/conda-forge/data-science-types,2023-06-16 19:24:01.290,10674.0,3.0,,,,,,,,,,,,,,,,,
176,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2023-12-01 19:08:01.000,2023-12-01 19:07:59,597.0,3.0,41.0,7.0,27.0,46.0,174.0,2023-04-28 19:14:01.551,2.1.1,37.0,10.0,24,True,,30.0,releases,conda-forge/sphinx-releases,['sphinx'],989.0,613.0,https://pypi.org/project/releases,2023-04-28 19:14:01.551,376.0,10849.0,11584.0,https://anaconda.org/conda-forge/sphinx-releases,2023-06-16 16:08:54.259,50031.0,3.0,,,,,,,,,,,,,,,,,
177,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2024-01-01 16:26:19.000,2023-11-07 13:52:10,172.0,3.0,10.0,2.0,54.0,23.0,162.0,,,12.0,10.0,24,True,,6.0,flake8-black,conda-forge/flake8-black,['flake8'],7470.0,7470.0,https://pypi.org/project/flake8-black,,,680916.0,689274.0,https://anaconda.org/conda-forge/flake8-black,2023-06-16 16:15:31.454,459690.0,3.0,,,,,,,,,,,,,,,,,
178,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2023-06-16 19:23:18.580,2022-03-07 18:48:36,240.0,,33.0,3.0,45.0,80.0,48.0,2022-03-07 18:50:03.302,0.16.1,26.0,23.0,24,False,,21.0,pytkdocs,conda-forge/pytkdocs,,1358.0,1347.0,https://pypi.org/project/pytkdocs,2022-03-07 18:50:03.302,11.0,60033.0,62554.0,https://anaconda.org/conda-forge/pytkdocs,2023-06-16 19:23:18.580,98345.0,3.0,,,,,,,,,,,,,,,,,
179,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2023-11-05 13:14:04.000,2023-11-05 13:14:04,772.0,4.0,96.0,43.0,58.0,62.0,4777.0,2022-09-29 10:18:30.000,0.8.12,89.0,26.0,23,True,,22.0,xxh-xxh,,,82.0,82.0,https://pypi.org/project/xxh-xxh,,,425.0,469.0,,,,3.0,2073.0,,,,,,,,,,,,,,,,
180,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2024-01-01 22:11:45.000,2023-09-03 16:50:32,132.0,,49.0,11.0,98.0,39.0,907.0,2023-09-03 16:53:31.000,0.12.2,18.0,12.0,23,True,,22.0,python-devtools,conda-forge/python-devtools,,2646.0,2645.0,https://pypi.org/project/python-devtools,2017-08-21 10:32:25.000,1.0,787.0,1408.0,https://anaconda.org/conda-forge/python-devtools,2023-09-06 00:26:02.432,20503.0,3.0,,,,,,,,,,,,,,,,,
181,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2022-11-04 09:45:28.000,2022-04-21 14:15:55,556.0,,124.0,33.0,90.0,144.0,862.0,2020-07-03 08:11:24.000,2.5.1,22.0,30.0,23,False,,32.0,pynsist,,,258.0,208.0,https://pypi.org/project/pynsist,2022-03-21 11:44:22.000,50.0,1519.0,1519.0,,,,3.0,,,,,,,,,,,,,,,,,
182,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2023-12-22 20:33:51.000,2023-12-05 02:58:34,1101.0,10.0,74.0,26.0,80.0,174.0,781.0,,,9.0,39.0,23,True,,8.0,green,conda-forge/green,,,,https://pypi.org/project/green,,,16035.0,19201.0,https://anaconda.org/conda-forge/green,2023-09-28 06:00:07.530,132995.0,3.0,,,,,,,,,,,,,,,,,
183,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2023-09-28 21:11:23.665,2019-06-15 20:36:43,183.0,,55.0,12.0,49.0,44.0,713.0,,,1.0,16.0,23,False,,40.0,pytest-watch,conda-forge/pytest-watch,['pytest'],9104.0,9104.0,https://pypi.org/project/pytest-watch,,,299446.0,301846.0,https://anaconda.org/conda-forge/pytest-watch,2023-09-28 21:11:23.665,96002.0,3.0,,,,,,,,,,,,,,,,,
184,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,,2012-12-23 04:39:48.000,2023-06-12 14:15:35.396,2023-06-12 09:19:41,183.0,,23.0,5.0,25.0,16.0,192.0,2023-06-09 06:29:34.000,2.3.0,4.0,13.0,23,False,PyCQA/eradicate,7.0,eradicate,conda-forge/eradicate,,14977.0,14977.0,https://pypi.org/project/eradicate,,,537948.0,538258.0,https://anaconda.org/conda-forge/eradicate,2023-06-12 14:15:35.396,10242.0,3.0,,,,,,,,,,,,,,,,,
185,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2023-11-06 14:59:15.000,2023-11-06 14:59:10,539.0,2.0,39.0,10.0,58.0,61.0,165.0,2023-07-16 18:33:22.000,0.9.31,32.0,24.0,23,True,,4.0,asteval,conda-forge/asteval,,182.0,,https://pypi.org/project/asteval,2023-07-16 18:25:02.803,182.0,252929.0,262903.0,https://anaconda.org/conda-forge/asteval,2023-07-16 20:56:29.139,349097.0,3.0,,,,,,,,,,,,,,,,,
186,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,,2018-02-28 04:47:03.000,2023-12-29 18:21:16.045,2022-02-16 05:16:40,168.0,,373.0,77.0,41.0,38.0,4043.0,2018-12-04 10:11:53.000,2.0.0,53.0,16.0,22,False,,14.0,rebound,conda-forge/rebound,,24.0,24.0,https://pypi.org/project/rebound,,,8203.0,15532.0,https://anaconda.org/conda-forge/rebound,2023-12-29 18:21:16.045,322384.0,3.0,235.0,,,,,,,,,,,,,,,,
187,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,153.0,71.0,32.0,57.0,3940.0,,,19.0,17.0,22,False,,29.0,vprof,,,116.0,116.0,https://pypi.org/project/vprof,,,3494.0,3494.0,,,,3.0,,,,,,,,,,,,,,,,,
188,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,232.0,69.0,116.0,78.0,2154.0,2018-11-01 16:02:57.000,0.42,1.0,22.0,22,False,,22.0,python-taint,,,95.0,95.0,https://pypi.org/project/python-taint,,,2353.0,2354.0,,,,3.0,116.0,,,,,,,,,,,,,,,,
189,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2023-03-07 21:30:59.000,2022-03-11 18:31:51,368.0,,45.0,24.0,55.0,73.0,1299.0,2021-07-02 13:17:04.000,0.3.1,26.0,28.0,22,False,,63.0,pyflow,,,43.0,42.0,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000,1.0,193.0,316.0,,,,3.0,6545.0,,,,,,,,,,,,,,,,
190,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2023-11-15 19:49:03.000,2022-07-24 14:45:54,478.0,,84.0,10.0,61.0,53.0,1117.0,,,5.0,29.0,22,False,,47.0,pympler,conda-forge/pympler,,,,https://pypi.org/project/pympler,,,1092303.0,1097108.0,https://anaconda.org/conda-forge/pympler,2023-06-16 13:20:11.899,394086.0,3.0,,,,,,,,,,,,,,,,,
191,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000,2019-12-20 19:59:49,222.0,,138.0,16.0,66.0,28.0,838.0,2018-07-25 01:35:11.000,0.6.0,4.0,36.0,22,False,,30.0,pycco,,,323.0,323.0,https://pypi.org/project/pycco,,,1826.0,1826.0,,,,3.0,,,,,,,,,,,,,,,,,
192,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2023-12-18 17:23:41.000,2023-12-18 17:23:36,498.0,6.0,23.0,10.0,44.0,15.0,359.0,2021-03-24 19:56:29.000,1.7.0,14.0,11.0,22,True,,7.0,manhole,conda-forge/manhole,,270.0,270.0,https://pypi.org/project/manhole,,,13477.0,14103.0,https://anaconda.org/conda-forge/manhole,2023-06-16 19:26:54.777,18785.0,3.0,,,,,,,,,,,,,,,,,
193,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,50.0,15.0,100.0,30.0,283.0,2019-02-25 23:55:38.000,0.8,12.0,33.0,22,False,,44.0,baron,,,337.0,337.0,https://pypi.org/project/baron,,,58319.0,58319.0,,,,3.0,,,,,,,,,,,,,,,,,
194,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2023-06-08 09:34:08.000,2021-10-14 20:29:54,188.0,,68.0,10.0,50.0,44.0,279.0,2021-07-03 02:09:02.000,0.9.3,27.0,6.0,22,False,,55.0,mkdocs-with-pdf,,['mkdocs'],449.0,449.0,https://pypi.org/project/mkdocs-with-pdf,,,25052.0,25052.0,,,,3.0,,,,,,,,,,,,,,,,,
195,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2023-08-11 17:41:30.000,2023-08-11 15:07:51,233.0,,17.0,6.0,83.0,41.0,163.0,2023-08-11 15:10:29.000,2023.8.2,7.0,14.0,22,True,,10.0,pandas-vet,conda-forge/pandas-vet,['flake8'],416.0,416.0,https://pypi.org/project/pandas-vet,,,28266.0,29013.0,https://anaconda.org/conda-forge/pandas-vet,2023-08-11 17:40:05.281,17158.0,3.0,71.0,,,,,,,,,,,,,,,,
196,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2023-11-28 21:10:01.000,2023-06-11 00:08:52,155.0,,34.0,8.0,38.0,25.0,163.0,2021-07-27 09:00:22.000,0.4.8,18.0,10.0,22,True,,6.0,lazydocs,,,214.0,192.0,https://pypi.org/project/lazydocs,2021-07-27 08:05:42.000,22.0,5752.0,5752.0,,,,3.0,,,,,,,,,,,,,,,,,
197,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2023-12-06 03:56:52.000,2023-12-06 03:56:52,505.0,2.0,374.0,74.0,134.0,230.0,5844.0,2023-07-30 13:52:49.000,1.2.2,10.0,60.0,21,True,,106.0,,,,21.0,21.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
198,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000,2023-01-05 00:12:47,102.0,,196.0,70.0,56.0,46.0,4498.0,2018-01-16 16:25:41.000,0.2.1,2.0,17.0,21,True,,27.0,better-exceptions,,,,,https://pypi.org/project/better-exceptions,,,117190.0,117190.0,,,,3.0,,,,,,,,,,,,,,,,,
199,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2020-08-24 01:31:58.000,2020-08-24 01:31:58,433.0,,114.0,74.0,25.0,20.0,2962.0,2015-12-25 11:58:18.000,0.1.1,2.0,18.0,21,False,,15.0,profiling,,,67.0,67.0,https://pypi.org/project/profiling,,,1955.0,1955.0,,,,3.0,,,,,,,,,,,,,,,,,
200,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,183.0,71.0,170.0,128.0,1756.0,2017-07-24 08:26:03.000,2.5.0,13.0,56.0,21,False,,67.0,sixpack,,,11.0,11.0,https://pypi.org/project/sixpack,,,95.0,95.0,,,,3.0,,,,,,,,,,,,,,,,,
201,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2023-12-28 22:35:49.000,2023-12-28 22:31:34,105.0,4.0,55.0,43.0,24.0,25.0,1562.0,2020-12-02 20:41:20.000,20.12.2,3.0,44.0,21,True,,8.0,xar,,,28.0,28.0,https://pypi.org/project/xar,2020-12-02 20:41:20.000,,245.0,245.0,,,,3.0,,,,,,,,,,,,,,,,,
202,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2023-09-30 00:54:39.787,2023-04-26 09:11:54,1074.0,,43.0,14.0,21.0,54.0,767.0,2022-09-11 00:45:22.000,3.3.5,51.0,9.0,21,True,,42.0,hunter,conda-forge/hunter,,163.0,163.0,https://pypi.org/project/hunter,,,8286.0,10134.0,https://anaconda.org/conda-forge/hunter,2023-09-30 00:54:39.787,55442.0,3.0,,,,,,,,,,,,,,,,,
203,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2024-01-01 10:39:00.000,2023-12-21 01:06:06,326.0,18.0,58.0,27.0,311.0,82.0,628.0,,,,41.0,21,False,,23.0,fixit,,,56.0,56.0,https://pypi.org/project/fixit,,,40696.0,40696.0,,,,3.0,,,,,,,,,,,,,,,,,
204,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,,2012-03-25 21:47:18.000,2024-01-04 13:26:22.000,2022-11-08 15:07:52,1711.0,,166.0,54.0,277.0,233.0,567.0,,,5.0,93.0,21,False,,128.0,zc.buildout,conda-forge/zc.buildout,,,,https://pypi.org/project/zc.buildout,,,34520.0,35645.0,https://anaconda.org/conda-forge/zc.buildout,2023-06-16 19:27:31.340,31513.0,3.0,,,,,,,,,,,,,,,,,
205,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2023-07-28 19:56:59.000,2021-10-05 01:31:10,72.0,,43.0,19.0,32.0,46.0,300.0,2020-07-23 01:35:39.000,0.5.8,5.0,11.0,21,False,,41.0,mkdocs-pdf-export-plugin,,['mkdocs'],609.0,609.0,https://pypi.org/project/mkdocs-pdf-export-plugin,,,15654.0,15654.0,,,,3.0,,,,,,,,,,,,,,,,,
206,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2023-12-24 07:43:09.000,2023-12-24 07:41:00,492.0,17.0,22.0,5.0,185.0,107.0,236.0,2023-12-24 07:41:17.000,1.2.1,36.0,16.0,21,True,hakancelikdev/unimport,10.0,unimport,,,,,https://pypi.org/project/unimport,,,19307.0,19307.0,,,,3.0,,,,,,,,,,,,,,,,,
207,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,,2015-07-02 21:41:44.000,2023-12-25 18:37:54.000,2023-11-13 19:51:32,136.0,5.0,19.0,7.0,56.0,14.0,222.0,2023-10-03 12:20:54.000,1.5.0,8.0,11.0,21,False,,3.0,pytest-datadir,conda-forge/pytest-datadir,['pytest'],1562.0,1562.0,https://pypi.org/project/pytest-datadir,,,280970.0,296701.0,https://anaconda.org/conda-forge/pytest-datadir,2023-10-03 20:24:49.695,235967.0,3.0,2.0,,,,,,,,,,,,,,,,
208,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2023-11-04 20:51:43.000,2023-10-26 00:20:56,853.0,22.0,10.0,7.0,105.0,27.0,197.0,2023-10-26 00:22:06.000,1.1.2,12.0,9.0,21,True,,18.0,xdoctest,conda-forge/xdoctest,,,,https://pypi.org/project/xdoctest,,,180681.0,185491.0,https://anaconda.org/conda-forge/xdoctest,2023-10-26 04:48:19.232,197249.0,3.0,,,,,,,,,,,,,,,,,conda-forge/xdoctest
209,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,DISCONTINUED: sphinx builder that outputs markdown files. The active version of this project is now being maintained..,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2023-08-13 05:31:31.000,2023-06-24 21:25:38,106.0,,46.0,7.0,27.0,39.0,164.0,2023-08-13 05:31:31.000,0.6.5,29.0,19.0,21,True,,,sphinx-markdown-builder,,['sphinx'],87.0,,https://pypi.org/project/sphinx-markdown-builder,2023-08-13 05:31:31.000,87.0,43210.0,43210.0,,,,3.0,,,,,,,,,,,,,,,,,
210,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,,2017-07-11 00:19:00.000,2023-12-27 12:07:35.000,2023-12-24 20:34:32,337.0,2.0,162.0,55.0,139.0,138.0,4442.0,,,16.0,48.0,20,False,,41.0,monkeytype,conda-forge/monkeytype,,,,https://pypi.org/project/monkeytype,,,87078.0,87857.0,https://anaconda.org/conda-forge/monkeytype,2023-06-16 16:09:34.593,56156.0,3.0,,,,,,,,,,,,,,,,,
211,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,,2011-10-14 11:56:14.000,2023-10-23 14:35:37.000,2023-10-23 14:35:37,718.0,2.0,351.0,80.0,162.0,115.0,4101.0,,,12.0,103.0,20,False,,119.0,memory_profiler,conda-forge/memory_profiler,,,,https://pypi.org/project/memory_profiler,,,870090.0,874279.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,385458.0,3.0,,,,,,,,,,,,-8.0,,,,,
212,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2023-10-08 18:16:39.000,2023-10-08 18:16:39,353.0,2.0,200.0,57.0,44.0,16.0,2743.0,,,,24.0,20,True,,41.0,pyrasite,,,54.0,54.0,https://pypi.org/project/pyrasite,,,15765.0,15765.0,,,,3.0,,,,,,,,,,,,,,,,,
213,reloadium,reloadware/reloadium,debugging,"Hot Reloading, Profiling and AI debugging for Python.",,https://github.com/reloadware/reloadium,https://github.com/reloadware/reloadium,Apache-2.0,2022-01-15 03:01:41.000,2024-01-04 12:57:15.000,2024-01-04 08:31:12,53.0,3.0,57.0,25.0,29.0,110.0,2613.0,2024-01-04 12:57:15.000,1.3.4,46.0,3.0,20,True,,13.0,reloadium,,,,,https://pypi.org/project/reloadium,2024-01-04 12:57:15.000,,1676.0,1676.0,,,,3.0,,,,,,,,,,,,,,,,,
214,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-10-25 08:57:33.000,2023-08-03 07:40:25,478.0,,72.0,19.0,455.0,111.0,604.0,,,11.0,37.0,20,True,nipunn1313/mypy-protobuf,12.0,mypy-protobuf,conda-forge/mypy-protobuf,,,,https://pypi.org/project/mypy-protobuf,,,2166982.0,2170164.0,https://anaconda.org/conda-forge/mypy-protobuf,2023-08-20 18:57:58.024,120922.0,3.0,,,,,,,,,,,,,,,,,
215,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2023-11-15 10:32:32.000,2023-09-01 07:48:02,73.0,,60.0,8.0,58.0,34.0,367.0,2023-09-01 07:51:04.000,2.0.1,13.0,18.0,20,True,,10.0,pytest-docker,,['pytest'],,,https://pypi.org/project/pytest-docker,,,128796.0,128798.0,,,,3.0,132.0,,,,,,,,,,,,,,,,
216,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2023-12-25 09:43:40.000,2023-12-25 09:43:39,144.0,1.0,19.0,5.0,70.0,72.0,171.0,2023-09-23 21:40:23.000,0.21.0,38.0,14.0,20,True,,47.0,flake8-simplify,conda-forge/flake8-simplify,,39.0,,https://pypi.org/project/flake8-simplify,2023-09-23 21:40:23.000,39.0,251155.0,252130.0,https://anaconda.org/conda-forge/flake8-simplify,2023-09-26 17:41:17.851,36086.0,3.0,,,,,,,,,,,,,,,,,
217,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,26.0,4.0,38.0,26.0,127.0,,,,12.0,20,False,,5.0,flake8-commas,,['flake8'],17003.0,17003.0,https://pypi.org/project/flake8-commas,,,311199.0,311199.0,,,,3.0,,,,,,,,,,,,,,,,,
218,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2023-10-25 17:48:31.000,2023-10-25 17:48:31,229.0,2.0,15.0,3.0,11.0,72.0,102.0,2023-08-28 07:28:44.000,2.3.6,41.0,5.0,20,True,,11.0,mkdocs-print-site-plugin,,['mkdocs'],268.0,268.0,https://pypi.org/project/mkdocs-print-site-plugin,,,17779.0,17779.0,,,,3.0,,,,,,,,,,,,,,,,,
219,autoimport,lyz-code/autoimport,formatters,Autoimport automatically fixes wrong import statements.,,https://github.com/lyz-code/autoimport,https://github.com/lyz-code/autoimport,GPL-3.0,2020-10-16 22:43:09.000,2023-11-23 11:10:59.000,2023-11-23 11:09:40,546.0,4.0,24.0,3.0,206.0,32.0,80.0,2023-11-23 11:09:50.000,1.4.0,41.0,15.0,20,True,,14.0,autoimport,,,130.0,122.0,https://pypi.org/project/autoimport,2023-11-23 11:09:50.000,8.0,4144.0,4144.0,,,,3.0,,,,,,,,,,,,,,,,,
220,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2023-10-16 20:29:11.000,2023-10-16 20:22:41,416.0,1.0,74.0,42.0,48.0,36.0,1592.0,2023-10-16 20:29:11.000,0.9.5,41.0,10.0,19,True,,20.0,birdseye,,,4.0,,https://pypi.org/project/birdseye,2023-10-16 20:29:11.000,4.0,1011.0,1011.0,,,,3.0,,,,,,,,,,,,,,,,,
221,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,56.0,28.0,63.0,33.0,1398.0,,,,17.0,19,False,,26.0,pyannotate,,,128.0,128.0,https://pypi.org/project/pyannotate,,,3914.0,3914.0,,,,3.0,,,,,,,,,,,,,,,,,
