,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
174,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-07-29 01:20:54.000,2023-07-29 01:19:00,606.0,19.0,73.0,15.0,162.0,37.0,71.0,794.0,2023-06-25 03:08:35.000,2.2.0,28.0,37.0,24,True,PyCQA/autoflake,autoflake,conda-forge/autoflake,,,,https://pypi.org/project/autoflake,1519929.0,1529360.0,https://anaconda.org/conda-forge/autoflake,2023-06-16 16:14:56.765,490457.0,2.0,,,,,,,,,,,,,,,,,,,
175,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2023-06-16 16:07:30.628,2019-06-15 20:36:43,183.0,,55.0,12.0,49.0,42.0,42.0,701.0,,,1.0,16.0,24,False,,pytest-watch,conda-forge/pytest-watch,['pytest'],8413.0,8413.0,https://pypi.org/project/pytest-watch,435556.0,436928.0,https://anaconda.org/conda-forge/pytest-watch,2023-06-16 16:07:30.628,91937.0,3.0,,,,,,,,,,,,,,,,,,,
176,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,73.0,28.0,106.0,80.0,48.0,670.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,24,False,,redbaron,,,703.0,574.0,https://pypi.org/project/redbaron,30468.0,30468.0,,,,2.0,,2019-03-17 18:59:01.000,129.0,,,,,,,,,,,,,,,,
177,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2023-08-10 02:01:55.000,2023-07-15 12:53:08,93.0,2.0,29.0,7.0,17.0,15.0,47.0,348.0,2023-05-08 18:47:19.000,2.9.1,23.0,6.0,24,True,,mkdocs-awesome-pages-plugin,,['mkdocs'],2953.0,2953.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,106581.0,106581.0,,,,3.0,,,,,,,,,,,,,,,,,,,
178,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2023-07-21 16:19:56.000,2022-01-27 10:32:34,98.0,,21.0,9.0,22.0,19.0,21.0,338.0,2019-10-13 14:06:01.000,0.6.0,11.0,9.0,24,False,,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],1918.0,1918.0,https://pypi.org/project/pytest-lazy-fixture,413872.0,420433.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2023-06-16 13:24:44.425,498639.0,3.0,,,,,,,,,,,,,,,,,,,
179,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2023-07-25 20:53:54.000,2022-12-22 23:43:03,285.0,,21.0,4.0,59.0,1.0,42.0,105.0,,,19.0,17.0,24,True,,flake8-builtins,conda-forge/flake8-builtins,['flake8'],9401.0,9401.0,https://pypi.org/project/flake8-builtins,643968.0,646645.0,https://anaconda.org/conda-forge/flake8-builtins,2023-06-16 13:23:26.276,216889.0,3.0,,,,,,,,,,,,,,,,,,,
180,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,170.0,72.0,32.0,27.0,57.0,3927.0,2018-06-24 14:16:36.000,0.37.6,24.0,17.0,23,False,,vprof,,,131.0,115.0,https://pypi.org/project/vprof,3159.0,3159.0,,,,3.0,,2020-02-29 13:31:59.000,16.0,,,,,,,,,,,,,,,,
181,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000,2019-12-20 19:59:49,222.0,,138.0,16.0,66.0,29.0,28.0,827.0,2018-07-25 01:35:11.000,0.6.0,4.0,36.0,23,False,,pycco,,,305.0,305.0,https://pypi.org/project/pycco,1616.0,1616.0,,,,3.0,,,,,,,,,,,,,,,,,,,
182,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2023-06-16 19:26:54.897,2023-04-26 09:11:54,1074.0,,43.0,15.0,21.0,41.0,54.0,745.0,2023-04-26 10:15:04.184,3.6.1,53.0,9.0,23,True,,hunter,conda-forge/hunter,,168.0,146.0,https://pypi.org/project/hunter,7648.0,9558.0,https://anaconda.org/conda-forge/hunter,2023-06-16 19:26:54.897,47774.0,3.0,,2023-04-26 10:15:04.184,22.0,,,,,,,,,,,,,,,,
183,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2022-12-08 10:54:50.000,2020-11-16 12:31:58,468.0,,63.0,24.0,85.0,28.0,52.0,507.0,2020-11-16 12:36:24.000,0.11.2,7.0,23.0,23,False,,mamba,,,825.0,825.0,https://pypi.org/project/mamba,6507.0,6507.0,,,,3.0,,,,,,,,,,,,,,,,,,,
184,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2023-03-19 22:56:32.000,2022-07-29 16:12:10,178.0,,38.0,5.0,102.0,27.0,27.0,490.0,,,,12.0,23,False,,interrogate,,,4873.0,4873.0,https://pypi.org/project/interrogate,81488.0,81488.0,,,,3.0,,,,,,,,,,,,,,,,,,,
185,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,,2016-02-12 06:52:50.000,2023-08-08 16:16:40.000,2023-08-08 16:16:40,1120.0,27.0,154.0,33.0,384.0,35.0,288.0,416.0,2023-08-02 15:50:00.000,3.4.5,42.0,69.0,23,False,,,constructor,,14.0,14.0,,,89.0,https://anaconda.org/anaconda/constructor,2023-07-17 18:51:08.519,7581.0,3.0,276.0,,,,,,,,,,,,,,,,,,
186,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,52.0,15.0,100.0,46.0,30.0,280.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,23,False,,baron,,,366.0,307.0,https://pypi.org/project/baron,30597.0,30597.0,,,,3.0,,2021-12-09 03:33:32.000,59.0,,,,,,,,,,,,,,,,
187,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2023-06-08 09:34:08.000,2021-10-14 20:29:54,188.0,,59.0,10.0,50.0,53.0,44.0,251.0,2021-07-03 02:09:02.000,0.9.3,27.0,6.0,23,False,,mkdocs-with-pdf,,['mkdocs'],363.0,363.0,https://pypi.org/project/mkdocs-with-pdf,24011.0,24011.0,,,,3.0,,,,,,,,,,,,,,,,,,,
188,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2023-08-07 17:50:48.000,2023-08-07 17:50:47,166.0,2.0,11.0,2.0,51.0,6.0,23.0,160.0,,,12.0,10.0,23,True,,flake8-black,conda-forge/flake8-black,['flake8'],7029.0,7029.0,https://pypi.org/project/flake8-black,957188.0,966087.0,https://anaconda.org/conda-forge/flake8-black,2023-06-16 16:15:31.454,444967.0,3.0,,,,,,,,,,,,,,,,,,,
189,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2023-08-09 17:17:51.000,2023-08-09 17:12:54,222.0,34.0,17.0,6.0,78.0,12.0,38.0,155.0,2022-02-09 03:17:52.000,0.2.3,4.0,14.0,23,True,,pandas-vet,conda-forge/pandas-vet,['flake8'],390.0,390.0,https://pypi.org/project/pandas-vet,57102.0,57411.0,https://anaconda.org/conda-forge/pandas-vet,2023-06-16 16:14:58.026,16016.0,3.0,63.0,,,,,,,,,,,,,,,,,,
190,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,,2018-02-28 04:47:03.000,2023-07-21 14:20:35.371,2022-02-16 05:16:40,168.0,,376.0,76.0,41.0,14.0,38.0,4019.0,2018-12-04 10:11:53.000,2.0.0,46.0,16.0,22,False,,rebound,conda-forge/rebound,,24.0,24.0,https://pypi.org/project/rebound,2041.0,9875.0,https://anaconda.org/conda-forge/rebound,2023-07-21 14:20:35.371,305416.0,3.0,231.0,,,,,,,,,,,,,,,,,,
191,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,,2011-10-14 11:56:14.000,2023-07-21 11:34:22.000,2023-07-21 11:34:22,716.0,3.0,350.0,79.0,161.0,119.0,114.0,3980.0,,,12.0,102.0,22,False,,memory_profiler,conda-forge/memory_profiler,,,,https://pypi.org/project/memory_profiler,820562.0,824614.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,352589.0,3.0,,,,,,,,,,,,,,,,,,,
192,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2023-03-03 17:07:08.000,2023-03-03 17:07:08,349.0,,198.0,60.0,44.0,40.0,16.0,2713.0,,,13.0,23.0,22,True,,pyrasite,,,55.0,49.0,https://pypi.org/project/pyrasite,21499.0,21499.0,,,,3.0,,2012-05-09 19:11:33.000,6.0,,,,,,,,,,,,,,,,
193,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,236.0,70.0,116.0,22.0,78.0,2141.0,2018-11-01 16:02:57.000,0.42,1.0,22.0,22,False,,python-taint,,,91.0,91.0,https://pypi.org/project/python-taint,3977.0,3978.0,,,,3.0,106.0,,,,,,,,,,,,,,,,,,
194,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,,2016-05-26 17:37:38.151,2023-08-10 00:51:55.000,2023-08-10 00:29:39,337.0,39.0,98.0,16.0,138.0,36.0,48.0,1991.0,2023-03-04 00:16:16.000,4.0.3,13.0,39.0,22,False,,line_profiler,conda-forge/line_profiler,,,,https://pypi.org/project/line_profiler,382320.0,387140.0,https://anaconda.org/conda-forge/line_profiler,2023-06-16 13:17:35.941,419354.0,3.0,,,,,,,,,,,,,,,,,,,
195,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,185.0,71.0,170.0,88.0,128.0,1753.0,2017-11-22 14:27:35.000,2.7.0,37.0,56.0,22,False,,sixpack,,,15.0,11.0,https://pypi.org/project/sixpack,157.0,157.0,,,,3.0,,2017-11-22 14:27:35.000,4.0,,,,,,,,,,,,,,,,
196,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2023-06-16 16:11:48.791,2023-01-20 18:08:14,186.0,,93.0,31.0,75.0,38.0,34.0,1485.0,,,5.0,27.0,22,True,,bowler,conda-forge/bowler,,,,https://pypi.org/project/bowler,98208.0,98507.0,https://anaconda.org/conda-forge/bowler,2023-06-16 16:11:48.791,17095.0,3.0,,,,,,,,,,,,,,,,,,,
197,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2023-06-16 19:27:40.699,2022-12-22 13:48:56,431.0,,33.0,19.0,16.0,22.0,28.0,943.0,2022-12-22 13:51:11.775,0.4.3,14.0,22.0,22,True,,snoop,conda-forge/snoop,,23.0,,https://pypi.org/project/snoop,39442.0,39629.0,https://anaconda.org/conda-forge/snoop,2023-06-16 19:27:40.699,4114.0,3.0,,2021-11-11 16:57:18.000,23.0,,,,,,,,,,,,,,,,
198,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-01-03 00:40:56.000,2023-01-03 00:40:56,266.0,,72.0,17.0,42.0,32.0,32.0,846.0,2022-12-19 09:01:00.611,1.8.0,29.0,20.0,22,True,,portray,,,821.0,800.0,https://pypi.org/project/portray,11351.0,11351.0,,,,3.0,,2022-12-19 09:01:00.611,21.0,,,,,,,,,,,,,,,,
199,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2023-07-25 21:29:24.000,2023-05-23 15:06:17,123.0,1.0,36.0,11.0,85.0,16.0,39.0,792.0,2023-04-05 18:22:56.000,0.11.0,15.0,12.0,22,True,,python-devtools,conda-forge/python-devtools,,1545.0,1544.0,https://pypi.org/project/python-devtools,586.0,1178.0,https://anaconda.org/conda-forge/python-devtools,2023-06-16 19:25:38.145,16576.0,3.0,,2017-08-21 10:32:25.000,1.0,,,,,,,,,,,,,,,,
200,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,,2019-03-11 13:16:35.000,2023-06-11 01:13:27.000,2023-01-27 11:02:15,1077.0,,81.0,21.0,33.0,14.0,133.0,629.0,2022-11-05 16:32:25.000,0.13.0.0,17.0,17.0,22,False,,py2exe,,,1816.0,1816.0,https://pypi.org/project/py2exe,14195.0,14459.0,,,,3.0,14042.0,,,,,,,,,,,,,,,,,,
201,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2023-06-16 19:26:54.777,2022-12-17 09:19:54,492.0,,23.0,10.0,44.0,7.0,15.0,352.0,2021-04-08 20:14:54.000,1.8.0,23.0,11.0,22,True,,manhole,conda-forge/manhole,,292.0,255.0,https://pypi.org/project/manhole,16231.0,16910.0,https://anaconda.org/conda-forge/manhole,2023-06-16 19:26:54.777,16978.0,3.0,,2021-04-08 20:14:54.000,37.0,,,,,,,,,,,,,,,,
202,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2023-08-08 01:51:10.000,2023-08-01 15:56:20,446.0,35.0,19.0,7.0,192.0,1.0,53.0,307.0,2023-07-30 21:11:36.000,3.0.1,40.0,11.0,22,True,,add-trailing-comma,,,20.0,,https://pypi.org/project/add-trailing-comma,24179.0,24179.0,,,,3.0,,2023-07-30 21:11:36.000,20.0,,,,,,,,,,,,,,,,
203,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2023-07-28 19:56:59.000,2021-10-05 01:31:10,72.0,,42.0,19.0,32.0,41.0,46.0,284.0,2021-10-05 01:33:27.000,0.5.10,24.0,11.0,22,False,,mkdocs-pdf-export-plugin,,['mkdocs'],476.0,470.0,https://pypi.org/project/mkdocs-pdf-export-plugin,18381.0,18381.0,,,,3.0,,2021-10-05 01:33:27.000,6.0,,,,,,,,,,,,,,,,
204,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2023-06-21 21:06:31.000,2023-06-18 06:50:58,114.0,1.0,20.0,6.0,16.0,9.0,27.0,221.0,2022-02-24 08:21:17.000,0.9.0,21.0,9.0,22,True,,xenon,conda-forge/xenon,,1166.0,1086.0,https://pypi.org/project/xenon,140206.0,140504.0,https://anaconda.org/conda-forge/xenon,2023-06-16 13:23:09.938,20900.0,3.0,,2022-02-24 08:21:17.000,80.0,,,,,,,,,,,,,,,,
205,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2023-08-04 22:44:46.000,2023-08-04 22:44:45,831.0,4.0,9.0,5.0,101.0,19.0,25.0,188.0,2023-01-30 01:24:01.118,1.1.1,67.0,9.0,22,True,,xdoctest,conda-forge/xdoctest,,101.0,,https://pypi.org/project/xdoctest,106057.0,109904.0,https://anaconda.org/conda-forge/xdoctest,2023-06-16 19:18:12.043,161608.0,3.0,,2023-01-30 01:24:01.118,101.0,,,,,,,,,,,,,,,,conda-forge/xdoctest
206,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2023-06-16 16:08:54.259,2023-04-28 19:12:18,591.0,,35.0,7.0,27.0,26.0,46.0,173.0,,,5.0,10.0,22,True,,releases,conda-forge/sphinx-releases,['sphinx'],577.0,577.0,https://pypi.org/project/releases,14049.0,14832.0,https://anaconda.org/conda-forge/sphinx-releases,2023-06-16 16:08:54.259,49334.0,3.0,,,,,,,,,,,,,,,,,,,
207,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,DISCONTINUED: sphinx builder that outputs markdown files. The active version of this project is now being maintained..,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2023-06-24 21:25:39.000,2023-06-24 21:25:38,106.0,4.0,40.0,7.0,27.0,,39.0,162.0,2019-10-11 01:01:17.000,0.5.3,4.0,20.0,22,True,,sphinx-markdown-builder,,['sphinx'],717.0,717.0,https://pypi.org/project/sphinx-markdown-builder,56299.0,56299.0,,,,3.0,,,,,,,,,,,,,,,,,,,
208,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2023-08-02 10:26:53.000,2023-06-15 18:07:24,224.0,4.0,13.0,3.0,9.0,10.0,68.0,84.0,2023-06-12 08:53:35.050,2.3.5,40.0,4.0,22,True,,mkdocs-print-site-plugin,,['mkdocs'],236.0,230.0,https://pypi.org/project/mkdocs-print-site-plugin,16275.0,16275.0,,,,3.0,,2022-06-01 11:12:02.000,6.0,,,,,,,,,,,,,,,,
209,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2023-07-30 13:52:49.000,2023-06-26 22:36:04,503.0,1.0,366.0,74.0,132.0,102.0,225.0,5627.0,2023-07-30 13:52:49.000,1.2.2,10.0,58.0,21,True,,,,,4.0,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
210,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2020-08-24 01:31:58.000,2020-08-24 01:31:58,433.0,,114.0,75.0,25.0,15.0,20.0,2974.0,2015-12-25 11:58:18.000,0.1.1,2.0,18.0,21,False,,profiling,,,63.0,63.0,https://pypi.org/project/profiling,2839.0,2839.0,,,,3.0,,,,,,,,,,,,,,,,,,,
211,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2023-06-16 19:26:36.247,2021-11-13 14:58:04,27.0,,124.0,34.0,4.0,5.0,4.0,1646.0,2021-11-13 14:58:19.000,0.2.2,4.0,3.0,21,False,,heartrate,conda-forge/heartrate,,55.0,52.0,https://pypi.org/project/heartrate,1060.0,1163.0,https://anaconda.org/conda-forge/heartrate,2023-06-16 19:26:36.247,2698.0,3.0,,2021-11-13 14:58:19.000,3.0,,,,,,,,,,,,,,,,
212,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2022-11-04 03:21:51.000,2022-11-04 03:21:51,205.0,,81.0,28.0,113.0,37.0,76.0,1613.0,2022-11-02 23:26:19.000,1.0.3,18.0,39.0,21,True,,shiv,,,,,https://pypi.org/project/shiv,20765.0,20777.0,,,,3.0,589.0,,,,,,,,,,,,,,,,,,
213,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,62.0,28.0,63.0,34.0,33.0,1394.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,21,False,,pyannotate,,,150.0,120.0,https://pypi.org/project/pyannotate,3282.0,3282.0,,,,3.0,,2019-09-16 15:37:03.000,30.0,,,,,,,,,,,,,,,,
214,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2023-03-07 21:30:59.000,2022-03-11 18:31:51,368.0,,45.0,24.0,55.0,63.0,72.0,1283.0,2021-07-02 13:10:00.000,0.3.1,26.0,28.0,21,False,,pyflow,,,42.0,42.0,https://pypi.org/project/pyflow,152.0,278.0,,,,3.0,6051.0,,,,,,,,,,,,,,,,,,
215,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2023-08-08 15:21:38.000,2023-08-01 14:07:03,572.0,17.0,26.0,5.0,505.0,8.0,52.0,530.0,,,6.0,19.0,21,True,,pytest-randomly,conda-forge/pytest-randomly,,,,https://pypi.org/project/pytest-randomly,1078476.0,1085016.0,https://anaconda.org/conda-forge/pytest-randomly,2023-07-10 15:26:54.030,143892.0,3.0,,,,,,,,,,,,,,,,,,,
216,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2023-07-07 11:13:17.000,2023-07-07 10:58:24,475.0,3.0,21.0,5.0,177.0,10.0,99.0,230.0,2023-07-07 11:10:02.502,1.0.0,53.0,15.0,21,True,hakancelikdev/unimport,unimport,,,3.0,,https://pypi.org/project/unimport,13111.0,13111.0,,,,3.0,,2022-01-29 20:05:35.000,3.0,,,,,,,,,,,,,,,,
217,unify,myint/unify,refactoring,Modifies strings to all use the same quote where possible.,,https://github.com/myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000,2023-06-16 19:26:39.293,2019-08-07 13:44:00,69.0,,14.0,7.0,10.0,10.0,3.0,84.0,2013-06-22 15:34:37.000,0.1.5,10.0,5.0,21,False,,unify,conda-forge/unify,,1266.0,1208.0,https://pypi.org/project/unify,124607.0,124663.0,https://anaconda.org/conda-forge/unify,2023-06-16 19:26:39.293,1468.0,3.0,,2019-08-07 13:46:09.000,58.0,,,,,,,,,,,,,,,,
218,pylint-flask,jschaf/pylint-flask,linters,A Pylint plugin to analyze Flask applications.,,https://github.com/jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2023-06-16 13:25:29.031,2022-07-19 20:45:38,40.0,,7.0,3.0,8.0,7.0,6.0,62.0,,,4.0,7.0,21,False,,pylint-flask,conda-forge/pylint-flask,['pylint'],7527.0,7527.0,https://pypi.org/project/pylint-flask,855926.0,857146.0,https://anaconda.org/conda-forge/pylint-flask,2023-06-16 13:25:29.031,102531.0,3.0,,,,,,,,,,,,,,,,,,,
219,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2022-05-18 12:08:29.000,2022-05-18 12:07:17,415.0,,74.0,42.0,48.0,20.0,34.0,1580.0,2022-05-18 12:08:29.000,0.9.4,39.0,10.0,20,False,,birdseye,,,4.0,,https://pypi.org/project/birdseye,1184.0,1184.0,,,,3.0,,2022-05-18 12:08:29.000,4.0,,,,,,,,,,,,,,,,
